tick,time_s,euler_roll_deg,euler_pitch_deg,gyro_roll_rad_s,gyro_pitch_rad_s,roll_offset_deg,pitch_offset_deg,roll_rad,pitch_rad,rolldot_rad_s,pitchdot_rad_s,vel_roll_raw_rad_s,vel_pitch_raw_rad_s,roll_f_rad,pitch_f_rad,roll_f_deg,pitch_f_deg,rolldot_f_rad_s,pitchdot_f_rad_s,vel_roll_f_rad_s,vel_pitch_f_rad_s,tau_fb_roll_nm,tau_fb_pitch_nm,denom_roll,denom_pitch,tau_ff_roll_g_nm,tau_ff_pitch_g_nm,tau_ff_roll_f_nm,tau_ff_pitch_f_nm,tau_ff_roll_nm,tau_ff_pitch_nm,tau_roll_total_nm,tau_pitch_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
550,22.489090164000004,-1.026196329041571,-2.464975784426463,-0.03069623000919819,0.022242523729801178,0.38163248457196935,0.5195094021601059,-0.024571248102001845,0.03395479385741055,-0.03069623000919819,-0.022242523729801178,1.4133626222610474,2.5471034049987793,-0.024571248102001845,0.03395479385741055,-1.4078288136135402,1.945466382266357,-0.03069623000919819,-0.022242523729801178,1.4133626222610474,2.5471034049987793,0.4534530882982061,-0.4803243179418262,165.72194508903158,5.607070287792909,0.0025861696731840013,-0.09299729083460931,-0.5,0.12529707307340585,-0.497413830326816,0.03229978223879654,0.043960742028609945,-0.44802453570302964,0.043960742028609945,0.043960742028609945,0.028780761814179896,0.028780761814179896,-0.43703435019587716,-0.43703435019587716,-0.28612304881970513,-0.28612304881970513,0.6546923570000066
600,22.669625618000055,-1.564485351799274,-2.3591232202168975,-0.07229308784008026,-0.019531846046447754,0.38163248457196935,0.5195094021601059,-0.033966163876466456,0.03210731809027493,-0.07229308784008026,0.019531846046447754,2.2955756187438965,2.5424206256866455,-0.033966163876466456,0.03210731809027493,-1.9461178363712437,1.8396138180567918,-0.07229308784008026,0.019531846046447754,2.2955756187438965,2.5424206256866455,0.6714369857358389,-0.5115270841507649,165.67664329677677,5.607351540954033,0.0035756518300053544,-0.08793469881672762,-0.5,-0.11157275463912884,-0.49642434816999464,-0.19950745345585646,-0.17501263756584423,-0.7110345376066214,-0.17501263756584423,-0.17501263756584423,-0.12507564015119538,-0.12507564015119538,-0.7547876969980825,-0.7547876969980825,-0.539421356613541,-0.539421356613541,0.7146663343333634
650,22.859957580000014,-2.421073676319148,-2.452949315401951,-0.10471224784851074,-0.03578631207346916,0.38163248457196935,0.5195094021601059,-0.04891645047347993,0.03374489237554371,-0.10471224784851074,0.03578631207346916,2.443394660949707,3.217970371246338,-0.04891645047347993,0.03374489237554371,-2.8027061608911175,1.9334399132418454,-0.10471224784851074,0.03578631207346916,2.443394660949707,3.217970371246338,0.9568629436635757,-0.5778626413237542,165.57458761672493,5.6071030342610095,0.005151593219057497,-0.0924220800456517,-0.5,-0.18427651713207158,-0.4948484067809425,-0.27669859717772327,-0.4620145368826332,-0.8545612385014775,-0.4620145368826332,-0.4620145368826332,-0.35959816960736235,-0.35959816960736235,-0.9700648727221358,-0.9700648727221358,-0.7550272227038044,-0.7550272227038044,0.7783265263333305
700,22.92709418300001,-2.862413179728692,-2.5719160562613523,-0.13380467891693115,-0.047777481377124786,0.38163248457196935,0.5195094021601059,-0.05661927792709322,0.03582125370390713,-0.13380467891693115,0.047777481377124786,2.4172511100769043,3.199336290359497,-0.05661927792709322,0.03582125370390713,-3.244045664300662,2.0524066541012465,-0.13380467891693115,0.047777481377124786,2.4172511100769043,3.199336290359497,1.1378093941825815,-0.6369943487501,165.50764547153005,5.606770176668663,0.005964413202277249,-0.09811237723844767,-0.5,-0.22268555584719105,-0.49403558679772275,-0.3207979330856387,-0.6437738073848588,-0.9577922818357387,-0.6437738073848588,-0.6437738073848588,-0.5155338640963809,-0.5155338640963809,-1.1187357336819534,-1.1187357336819534,-0.8958832264869835,-0.8958832264869835,0.8007996880000215
750,23.080221586999983,-3.9041468017498664,-3.167239613187895,-0.14247146248817444,-0.07033117115497589,0.38163248457196935,0.5195094021601059,-0.07480095956008881,0.046211609886959194,-0.14247146248817444,0.07033117115497589,2.9017043113708496,3.4683918952941895,-0.07480095956008881,0.046211609886959194,-4.285779286321835,2.647730211027789,-0.14247146248817444,0.07033117115497589,2.9017043113708496,3.4683918952941895,1.4300177103449303,-0.784630749028662,165.31093371489183,5.604806184188948,0.007885950428754401,-0.12659733653355787,-0.5,-0.2660324850757764,-0.4921140495712456,-0.3926298216093343,-0.9379036607736847,-1.1772605706379964,-0.9379036607736847,-0.9379036607736847,-0.7987923013546417,-0.7987923013546417,-1.4117364858314176,-1.4117364858314176,-1.2023454898271282,-1.2023454898271282,0.8516784130000209
800,23.274915351999994,-6.546174963284812,-2.9019277450679195,-0.08136170357465744,-0.01424104068428278,0.38163248457196935,0.5195094021601059,-0.1209130499092862,0.04158104424364865,-0.08136170357465744,0.01424104068428278,-0.5941712856292725,0.7172198295593262,-0.1209130499092862,0.04158104424364865,-6.927807447856781,2.3824183429078136,-0.08136170357465744,0.01424104068428278,-0.5941712856292725,0.7172198295593262,2.0150810687362926,-0.7343149585232415,164.56867129562193,5.605742877890283,0.012785590470538413,-0.11390052261518023,0.4999999999523363,-0.08320828705410292,0.5127855904228747,-0.19710880966928315,-2.527866659159167,-0.9314237681925246,-2.527866659159167,-2.527866659159167,-2.31699168287538,-2.31699168287538,-1.5633904329823163,-1.5633904329823163,-1.4329721930474988,-1.4329721930474988,0.9165798656666766
850,23.444661378999967,-7.4740728106171455,-3.082409304026571,-0.015676455572247505,0.003857202362269163,0.38163248457196935,0.5195094021601059,-0.1371079224674031,0.04473104168660939,-0.015676455572247505,-0.003857202362269163,-1.6877943277359009,-0.4387882947921753,-0.1371079224674031,0.04473104168660939,-7.855705295189114,2.5628999018664653,-0.015676455572247505,-0.003857202362269163,-1.6877943277359009,-0.4387882947921753,2.1245018247349265,-0.6844919214161969,164.22537035214222,5.605116419740745,0.014518250344602964,-0.12253726745382502,0.5,0.023097413202445405,0.514518250344603,-0.09943985425137962,-2.6390200750795296,-0.7839317756675764,-2.6390200750795296,-2.6390200750795296,-2.5682685256917153,-2.5682685256917153,-1.443686794437459,-1.443686794437459,-1.4049818681272266,-1.4049818681272266,0.9731902193333326
900,23.656106893000015,-7.230234203474044,-4.180185481961347,0.04964136332273483,0.018827611580491066,0.38163248457196935,0.5195094021601059,-0.13285213592927902,0.06389085044153034,0.04964136332273483,-0.018827611580491066,-1.3234699964523315,-1.916534185409546,-0.13285213592927902,0.06389085044153034,-7.611866688046013,3.6606760798012408,0.04964136332273483,-0.018827611580491066,-1.3234699964523315,-1.916534185409546,1.9327218367521395,-0.939208789513086,164.31973558640053,5.600322026963185,0.014062225409336854,-0.17511317184977618,0.5,0.10791286173579055,0.5140622254093369,-0.06720031011398563,-2.4467840621614765,-1.0064090996270716,-2.4467840621614765,-2.4467840621614765,-2.4467840621614765,-2.4467840621614765,-1.6181051151674408,-1.6181051151674408,-1.6181051151674408,-1.6181051151674408,1.0
950,23.89389350900001,-6.004231469156034,-4.670912802598783,0.12871257960796356,-0.008239012211561203,0.38163248457196935,0.5195094021601059,-0.11145435157697647,0.07245565791614353,0.12871257960796356,0.008239012211561203,-2.9372501373291016,-4.086363792419434,-0.11145435157697647,0.07245565791614353,-6.385863953728003,4.151403400438677,0.12871257960796356,0.008239012211561203,-2.9372501373291016,-4.086363792419434,1.4605543795779097,-1.082961372117563,164.74933879492548,5.597632542201268,0.011776801583634257,-0.1986444846012162,0.5,-0.048991459843900124,0.5117768015836343,-0.24763594444511633,-1.972331181161544,-1.3305973165626794,-1.972331181161544,-1.972331181161544,-1.972331181161544,-1.972331181161544,-1.8236801118530654,-1.8236801118530654,-1.8236801118530654,-1.8236801118530654,1.0
1000,24.095605406000004,-4.430352259370466,-4.5241269146933325,0.07847215980291367,-0.033153682947158813,0.38163248457196935,0.5195094021601059,-0.08398497733753175,0.0698937608767301,0.07847215980291367,0.033153682947158813,-3.0832059383392334,-2.3660566806793213,-0.08398497733753175,0.0698937608767301,-4.8119847439424355,4.004617512533227,0.07847215980291367,0.033153682947158813,-3.0832059383392334,-2.3660566806793213,1.127216097946308,-1.1025811624858868,165.19091762684755,5.598472380658108,0.008858461396704957,-0.19160368977714606,0.5,-0.17412158513977538,0.508858461396705,-0.3657252749169214,-1.636074559343013,-1.4683064374028083,-1.636074559343013,-1.636074559343013,-1.636074559343013,-1.636074559343013,-1.8773250772385617,-1.8773250772385617,-1.8773250772385617,-1.8773250772385617,1.0
1050,24.301698144000056,-3.5775403891313737,-4.145948304973012,0.015333494171500206,0.00023135822266340256,0.38163248457196935,0.5195094021601059,-0.06910060230176895,0.06329329897649585,0.015333494171500206,-0.00023135822266340256,-1.5851043462753296,-1.4563201665878296,-0.06910060230176895,0.06329329897649585,-3.9591728737033427,3.6264389028129056,0.015333494171500206,-0.00023135822266340256,-1.5851043462753296,-1.4563201665878296,1.0533736332274004,-0.9508444827527751,165.37845563655034,5.600497076430752,0.0072830073541031055,-0.17347216794456466,0.5,0.001388139429004995,0.5072830073541031,-0.17208402851555965,-1.5606566405815037,-1.1229285112683347,-1.5606566405815037,-1.5606566405815037,-1.5606566405815037,-1.5606566405815037,-1.5130926714137107,-1.5130926714137107,-1.5130926714137107,-1.5130926714137107,1.0
1100,24.46268856400002,-3.6565562863183123,-4.1062734436317,-0.054323650896549225,-0.0444255992770195,0.38163248457196935,0.5195094021601059,-0.07047968986909836,0.06260084201581775,-0.054323650896549225,0.0444255992770195,-1.0228989124298096,-1.2292143106460571,-0.07047968986909836,0.06260084201581775,-4.038188770890281,3.586764041471594,-0.054323650896549225,0.0444255992770195,-1.0228989124298096,-1.2292143106460571,1.2058972134307009,-1.0651245483185374,165.36260977396276,5.600697873190333,0.007428832676672186,-0.17157064710321596,0.5,-0.21319739849564123,0.5074288326766722,-0.3847680455988572,-1.713326046107373,-1.4498925939173946,-1.713326046107373,-1.713326046107373,-1.713326046107373,-1.713326046107373,-1.8782241054442377,-1.8782241054442377,-1.8782241054442377,-1.8782241054442377,1.0
1150,24.611232427000004,-4.191719963922206,-3.964585438168017,-0.0996047705411911,0.05675404891371727,0.38163248457196935,0.5195094021601059,-0.07982005808036774,0.06012791980989277,-0.0996047705411911,-0.05675404891371727,1.3203946352005005,-0.11395160853862762,-0.07982005808036774,0.06012791980989277,-4.573352448494175,3.445076036007911,-0.0996047705411911,-0.05675404891371727,1.3203946352005005,-0.11395160853862762,1.452603821182036,-0.8624613419742393,165.24706125187538,5.601396957163279,0.00841725630992823,-0.16478085865867784,-0.5,0.24382531927544795,-0.49158274369007177,0.07904446061677012,-0.9610210774919643,-0.7834168813574691,-0.9610210774919643,-0.9610210774919643,-0.9610210774919643,-0.9610210774919643,-1.0236721507304603,-1.0236721507304603,-1.0236721507304603,-1.0236721507304603,1.0
1200,24.75981252300005,-5.0594826913676325,-4.154114649899408,-0.21426129341125488,-0.06710374355316162,0.38163248457196935,0.5195094021601059,-0.0949653748003766,0.06343582858331501,-0.21426129341125488,0.06710374355316162,1.615995168685913,-0.15488629043102264,-0.0949653748003766,0.06343582858331501,-5.441115175939602,3.634605247739302,-0.21426129341125488,0.06710374355316162,1.615995168685913,-0.15488629043102264,1.881867164155321,-1.141095456000853,165.02925062538975,5.600455472332024,0.010023165663800652,-0.17386357637601726,-0.5,-0.2616509114550269,-0.4899768343361994,-0.4355144878310442,-1.3918903298191216,-1.5766099438318972,-1.3918903298191216,-1.3918903298191216,-1.3918903298191216,-1.3918903298191216,-1.9245825262866776,-1.9245825262866776,-1.9245825262866776,-1.9245825262866776,1.0
1250,24.916219532000014,-7.280243994803231,-4.793037865619081,-0.34313929080963135,-0.18470123410224915,0.38163248457196935,0.5195094021601059,-0.13372497144620865,0.07458714236505329,-0.34313929080963135,0.18470123410224915,-0.3830186426639557,-0.3057917058467865,-0.13372497144620865,0.07458714236505329,-7.6618764793752,4.273528463458975,-0.34313929080963135,0.18470123410224915,-0.3830186426639557,-0.3057917058467865,2.755572622806386,-1.516684168920748,164.30062292649384,5.596910803870891,0.014155710864455384,-0.20450384656772644,0.4999997780349564,-0.29962906859255545,0.5141554888994118,-0.5041329151602819,-3.2697281117057977,-2.02081708408103,-3.2697281117057977,-3.2697281117057977,-3.2697281117057977,-3.2697281117057977,-2.838249112007479,-2.838249112007479,-2.838249112007479,-2.838249112007479,1.0
1300,25.063312945000007,-10.812137375937763,-6.256136956595744,-0.3573627173900604,-0.21106749773025513,0.38163248457196935,0.5195094021601059,-0.19536813977640122,0.10012303878553211,-0.3573627173900604,0.21106749773025513,-0.0985838919878006,0.04532499983906746,-0.19536813977640122,0.10012303878553211,-11.193769860509732,5.736627554435637,-0.3573627173900604,0.21106749773025513,-0.0985838919878006,0.04532499983906746,3.749414288247227,-1.9422306326236982,162.63711070812832,5.586641280595588,0.020821947401646196,-0.27481854824937374,0.48098549714415956,-0.2998707472770373,0.5018074445458057,-0.574689295526411,-4.251221732793033,-2.5169199281501093,-4.251221732793033,-4.251221732793033,-4.251221732793033,-4.251221732793033,-3.5797253613483675,-3.5797253613483675,-3.5797253613483675,-3.5797253613483675,1.0
1350,25.17367724500002,-12.844040106841101,-7.592538172902786,-0.20899046957492828,-0.1190883070230484,0.38163248457196935,0.5195094021601059,-0.2308315325109288,0.12344764013774692,-0.20899046957492828,0.1190883070230484,0.017026465386152267,-0.018206879496574402,-0.2308315325109288,0.12344764013774692,-13.22567259141307,7.073028770742679,-0.20899046957492828,0.1190883070230484,0.017026465386152267,-0.018206879496574402,3.974008639673678,-2.1369217718801443,161.40135897205388,5.57464740302146,0.02472736441101292,-0.3392738782303093,-0.16397492843409886,-0.2949220979790489,-0.13924756402308594,-0.6341959762093582,-3.834761075650592,-2.7711177480895026,-3.834761075650592,-3.834761075650592,-3.834761075650592,-3.834761075650592,-3.7298080170021506,-3.7298080170021506,-3.7298080170021506,-3.7298080170021506,1.0
1400,25.229061159000025,-13.473360930361382,-8.409727618412498,-0.09563012421131134,-0.04435284808278084,0.38163248457196935,0.5195094021601059,-0.24181525293271988,0.1377102865744382,-0.09563012421131134,0.04435284808278084,-0.028495507314801216,-0.007148025557398796,-0.24181525293271988,0.1377102865744382,-13.854993414933352,7.890218216252392,-0.09563012421131134,0.04435284808278084,-0.028495507314801216,-0.007148025557398796,3.9545536534506773,-2.210828414638134,160.97763156326968,5.566086688627489,0.025949611745639332,-0.3788188073053573,0.25764664297944534,-0.21298111914753357,0.28359625472508465,-0.5917999264528908,-4.238149908175762,-2.8026283410910247,-4.238149908175762,-4.238149908175762,-4.238149908175762,-4.238149908175762,-3.862165818134965,-3.862165818134965,-3.862165818134965,-3.862165818134965,1.0
1450,25.342216430000008,-13.913010815724995,-9.008193062357247,0.03573523834347725,0.00887160375714302,0.38163248457196935,0.5195094021601059,-0.24948859098833054,0.14815547903068363,0.03573523834347725,-0.00887160375714302,-0.010291928425431252,-0.01573549024760723,-0.24948859098833054,0.14815547903068363,-14.294643300296963,8.488683660197141,0.03573523834347725,-0.00887160375714302,-0.010291928425431252,-0.01573549024760723,3.8027274632373844,-2.267066802095086,160.67015693668958,5.559227984013551,0.026807369291091145,-0.4078513693995633,0.10148995658148238,0.052677974165844736,0.12829732587257353,-0.35517339523371855,-3.931024789109958,-2.6222401973288045,-3.931024789109958,-3.931024789109958,-3.931024789109958,-3.931024789109958,-3.604996394606294,-3.604996394606294,-3.604996394606294,-3.604996394606294,1.0
1500,25.488247406000028,-13.235999050098746,-8.785753437883795,0.2213866412639618,0.14543090760707855,0.38163248457196935,0.5195094021601059,-0.23767250660341233,0.14427317519672214,0.2213866412639618,-0.14543090760707855,-0.006438666023313999,0.003411592449992895,-0.23767250660341233,0.14427317519672214,-13.617631534670714,8.26624403572369,0.2213866412639618,-0.14543090760707855,-0.006438666023313999,0.003411592449992895,3.264346787867252,-1.9432987134571826,161.1397191676502,5.56183537330993,0.025487860688189208,-0.39705296694647735,0.06403310645469078,0.29821980670364,0.08952096714287999,-0.09883316024283734,-3.353867755010132,-2.04213187370002,-3.353867755010132,-3.353867755010132,-3.353867755010132,-3.353867755010132,-2.880598812452553,-2.880598812452553,-2.880598812452553,-2.880598812452553,1.0
1550,25.636706472000014,-10.766167641502639,-7.60812807968334,0.34013232588768005,0.25658532977104187,0.38163248457196935,0.5195094021601059,-0.19456581655424088,0.12371973534114658,0.34013232588768005,-0.25658532977104187,0.024913925677537918,0.0204305462539196,-0.19456581655424088,0.12371973534114658,-11.147800126074609,7.088618677523233,0.34013232588768005,-0.25658532977104187,0.024913925677537918,0.0204305462539196,2.3867648236418937,-1.4283496049371593,162.6627223891568,5.574492788164973,0.02073425623296296,-0.3400272991578537,-0.23038111079664686,0.2999790688839597,-0.2096468545636839,-0.04004823027389398,-2.1771179690782096,-1.4683978352110534,-2.1771179690782096,-2.1771179690782096,-2.1771179690782096,-2.1771179690782096,-2.012677327480606,-2.012677327480606,-2.012677327480606,-2.012677327480606,1.0
1600,25.788552381000045,-7.62394423648015,-5.318498832620148,0.33685562014579773,0.2607746124267578,0.38163248457196935,0.5195094021601059,-0.13972367230337113,0.08375816632993519,0.33685562014579773,-0.2607746124267578,-0.12883800268173218,-0.9711406826972961,-0.13972367230337113,0.08375816632993519,-8.005576721052119,4.798989430460042,0.33685562014579773,-0.2607746124267578,-0.12883800268173218,-0.9711406826972961,1.557436543619545,-0.7968918508410971,164.16590326551895,5.593567214446668,0.014798801016325842,-0.22973070288735362,0.4942541791598909,0.2999822981184966,0.5090529801762167,0.07025159523114297,-2.0664895237957617,-0.7266402556099542,-2.0664895237957617,-2.0664895237957617,-2.0664895237957617,-2.0664895237957617,-1.2432626365588946,-1.2432626365588946,-1.2432626365588946,-1.2432626365588946,1.0
1650,25.940683525000054,-4.863371738597287,-3.9218267464164445,0.23133191466331482,-0.05237194895744324,0.38163248457196935,0.5195094021601059,-0.09154259297531098,0.059381639854982494,0.23133191466331482,0.05237194895744324,-3.1707210540771484,-3.1450705528259277,-0.09154259297531098,0.059381639854982494,-5.245004223169256,3.4023173442563386,0.23133191466331482,0.05237194895744324,-3.1707210540771484,-3.1450705528259277,1.0521543586216828,-1.0410915202621978,165.08176755585737,5.601602400082094,0.00965986112901674,-0.16273212584228247,0.5,-0.23424260747346945,0.5096598611290167,-0.39697473331575195,-1.5618142197506995,-1.4380662535779498,-1.5618142197506995,-1.5618142197506995,-1.5618142197506995,-1.5618142197506995,-1.8285198085156247,-1.8285198085156247,-1.8285198085156247,-1.8285198085156247,1.0
