1,-1.1567370966076088e-05,-1.1349578853697088e-05,0.00023745925864204764,0.0016951746074482799,0.004940385650843382,0.012376241479068994,0.0002267635398311273,0.000874145695706812,0.0004452999637578303,0.000874145695706812
2,-9.367587044834327e-06,-9.91790322586901e-06,7.12923938408494e-05,0.0007566575077362359,0.01446957551408559,0.0024296845449134708,0.0001497301404014894,0.0011103331868071087,0.0004273134371032666,0.0011103331868071087
3,-9.367587044834327e-06,-9.91790322586901e-06,7.12923938408494e-05,0.0007566575077362359,0.013079472035868093,-0.014053845138056204,0.00014970146687116596,0.0012405883776955284,0.0004598485612950481,0.0012405883776955284
4,-9.181322529911232e-06,-7.550481241196463e-06,-0.002965918742120266,0.0038605714216828346,0.0020211893125553614,-0.011020560676150488,0.002421070489348468,0.0037425622162409102,0.0033567110434086955,0.0037425622162409102
5,-9.181322529911232e-06,-7.550481241196463e-06,-0.002965918742120266,0.0038605714216828346,0.014651224319699103,0.03219151931043074,0.004015592285698195,0.005435942064598201,0.0053745778018477455,0.005435942064598201
6,-9.181322529911232e-06,-7.550481241196463e-06,-0.002965918742120266,0.0038605714216828346,0.039514800392771166,0.053975792601012595,0.005131757543143004,0.006621307958448303,0.00678708453275508,0.006621307958448303
7,-7.969671860336494e-06,-4.283168818801711e-06,0.001378113403916359,0.005029741209000349,-0.026276134255053936,-0.030703493207796896,0.0026126413403917857,0.008442297359415327,0.004723215680245618,0.008442297359415327
8,-7.969671860336494e-06,-4.283168818801711e-06,0.001378113403916359,0.005029741209000349,-0.008092176889445236,0.008684321078456271,0.0008789454398705136,0.009636940785743573,0.003288180636306407,0.009636940785743573
9,-7.969671860336494e-06,-4.283168818801711e-06,0.001378113403916359,0.005029741209000349,-0.018546085074553763,-0.01429300737730461,-0.00033464169049437673,0.010473191184173345,0.0022836561055489596,0.010473191184173345
10,-1.2606726959346962e-05,-1.43186352215708e-05,-0.002832410391420126,0.0005538203986361623,-0.020692973660679143,-0.05722186264746158,0.0021360370932179307,0.007350384531204127,0.003973633226018963,0.007350384531204127
11,-1.2606726959346962e-05,-1.43186352215708e-05,-0.002832410391420126,0.0005538203986361623,-0.017479515161700765,-0.017924947501872138,0.0037519043918907893,0.005410288800993517,0.005104476592139169,0.005410288800993517
12,-1.2606726959346962e-05,-1.43186352215708e-05,-0.002832410391420126,0.0005538203986361623,0.04028958494416062,0.042332070950544747,0.004883011500961791,0.00405222178984609,0.005896066948423313,0.00405222178984609
13,-1.2606726959346962e-05,-1.43186352215708e-05,-0.002832410391420126,0.0005538203986361623,0.0003872472922521594,0.013021249614116083,0.005674786477311492,0.0031015748820428916,0.006450180197822215,0.0031015748820428916
14,-1.2959698215126228e-05,-1.7300264444202254e-05,-0.000581646803766489,0.0023788062389940023,0.02378414379627284,0.011928136690252502,0.004553310263968329,0.0037005044040569314,0.005478436364982561,0.0037005044040569314
15,-1.2959698215126228e-05,-1.7300264444202254e-05,-0.000581646803766489,0.0023788062389940023,-0.03234472005505744,-0.04575121520365872,0.003759629118861522,0.00419280498542123,0.00480783036521683,0.00419280498542123
16,-1.2959698215126228e-05,-1.7300264444202254e-05,-0.000581646803766489,0.0023788062389940023,-0.03185017444780377,-0.03767766788550555,0.0032040523172867574,0.0045374153923762395,0.004338406165380817,0.0045374153923762395
17,-1.0373415425420779e-05,-1.1470417957753012e-05,-0.0016034974250942469,0.0009536531870253384,-0.01044761753729121,-0.020796960616407303,0.00349101662454055,0.0039138225152939715,0.004469472253364043,0.0039138225152939715
18,-1.0373415425420779e-05,-1.1470417957753012e-05,-0.0016034974250942469,0.0009536531870253384,0.008507110330609774,-0.001182855306088553,0.0037552555679659884,0.0033344762624183772,0.004588874633570583,0.0033344762624183772
19,-1.0373415425420779e-05,-1.1470417957753012e-05,-0.0016034974250942469,0.0009536531870253384,0.009416523319206878,0.007137393141553606,0.003940222828363795,0.002928933885405461,0.004672456299715161,0.002928933885405461
20,-2.091319300234415e-05,-1.1252954136580298e-05,-0.001128168310970068,0.003361694747582078,0.0009886714058700567,-0.018626870653068152,0.004082095290241444,0.00445869662565502,0.0051967694466551985,0.00445869662565502
21,-2.091319300234415e-05,-1.1252954136580298e-05,-0.001128168310970068,0.003361694747582078,-0.02039203701931859,-0.021776664872249232,0.003923181462921175,0.005524202680210979,0.00530423213297392,0.005524202680210979
22,-2.091319300234415e-05,-1.1252954136580298e-05,-0.001128168310970068,0.003361694747582078,0.0006021839998384942,0.052938371171164476,0.0038119417837969866,0.006270056918400151,0.005379456013397024,0.006270056918400151
23,-1.9213529303669166e-05,-4.101328086108039e-06,-0.002269602380692959,0.002261839108541608,-0.0034236399252381825,0.004948162923694844,0.004530661331248599,0.006217570067618747,0.0060850538481532854,0.006217570067618747
24,-1.9213529303669166e-05,-4.101328086108039e-06,-0.002269602380692959,0.002261839108541608,0.010446231247199074,-0.013051733633065044,0.005075406775082265,0.006005614433835194,0.006576810383541063,0.006005614433835194
25,-1.9213529303669166e-05,-4.101328086108039e-06,-0.002269602380692959,0.002261839108541608,0.00820869487616606,-0.0036051592711633176,0.005456728585765831,0.005857245490186707,0.006921039958312508,0.005857245490186707
26,-1.755856908857746e-05,3.5120011307298443e-06,-0.0002884082787204534,0.003332325257360935,0.008799859230731706,0.015034093993022654,0.0041798346692367375,0.006822718363836588,0.0058855142601958845,0.006822718363836588
27,-1.755856908857746e-05,3.5120011307298443e-06,-0.0002884082787204534,0.003332325257360935,-0.014107343707976523,-0.0255723403990843,0.0033265554529361197,0.007312022809578976,0.005154561155330864,0.007312022809578976
28,-1.755856908857746e-05,3.5120011307298443e-06,-0.0002884082787204534,0.003332325257360935,-0.009730356228276758,-0.025346590218701632,0.002729260001525687,0.007654535921598649,0.004642893981925349,0.007654535921598649
29,-1.581420190632267e-05,-5.773052107542823e-06,-0.0008708915556780994,-0.0010460256598889828,-0.008170289422113399,0.001230709997898538,0.002686962791877701,0.004285555048735437,0.0037583515540615606,0.004285555048735437
