tick,time_s,euler_roll_deg,gyro_roll_rad_s,roll_offset_deg,roll_rad,rolldot_rad_s,vel_roll_raw_rad_s,roll_f_rad,rolldot_f_rad_s,vel_roll_f_rad_s,tau_fb_roll_nm,denom_roll,tau_ff_roll_g_nm,tau_ff_roll_f_nm,tau_ff_roll_nm,tau_roll_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
1800,1458.319429164,1.960252338962612,0.03811587020754814,1.1706309371318502,0.013781493306159975,0.03811587020754814,-1.5308716297149658,0.013781493306159975,0.03811587020754814,-1.5308716297149658,-0.28403478392287385,165.75603546919044,-0.001450329567950099,0.5,0.4985496704320499,-0.21451488650917605,-0.21451488650917605,-0.21451488650917605,-0.21451488650917605,-0.21451488650917605,0.12156523520839263,0.12156523520839263,0.12156523520839263,0.12156523520839263,1.0
1850,1458.453375104,2.1284687991626248,0.030391652137041092,1.1706309371318502,0.016717424392700197,0.030391652137041092,9.888503074645996,0.016717424392700197,0.030391652137041092,9.888503074645996,-0.3178766217421549,165.74865870538102,-0.001759351586649541,-0.5,-0.5017593515866495,0.8196359733288044,0.8196359733288044,0.8196359733288044,0.8196359733288044,0.8196359733288044,-0.1928481775778029,-0.1928481775778029,-0.1928481775778029,-0.1928481775778029,1.0
1900,1458.619496465,0.8599331428616231,-0.1431911587715149,1.1706309371318502,-0.005422699488699433,-0.1431911587715149,1.3454927206039429,-0.005422699488699433,-0.1431911587715149,1.3454927206039429,0.4080511679737654,165.76926012304034,0.0005706409461908514,-0.5,-0.49942935905380914,0.09137819108004375,0.09137819108004375,0.09137819108004375,0.09137819108004375,0.09137819108004375,0.2413663046454229,0.2413663046454229,0.2413663046454229,0.2413663046454229,1.0
1950,1458.773125294,0.5728447106769431,0.03826357424259186,1.1706309371318502,-0.010433337874710558,0.03826357424259186,4.526843547821045,-0.010433337874710558,0.03826357424259186,4.526843547821045,0.058133449791341385,165.76271473649868,0.001097948735831871,-0.5,-0.49890205126416814,0.44076860147282676,0.44076860147282676,0.44076860147282676,0.44076860147282676,0.44076860147282676,0.5276594316604415,0.5276594316604415,0.5276594316604415,0.5276594316604415,1.0
2000,1458.933130618,0.7750664415986279,0.1003016009926796,1.1706309371318502,-0.00690390285104513,0.1003016009926796,1.4897723197937012,-0.00690390285104513,0.1003016009926796,1.4897723197937012,-0.07717391443918324,165.76775591513422,0.0007265151653811892,-0.5,-0.4992734848346188,0.5764473992738021,0.5764473992738021,0.5764473992738021,0.5764473992738021,0.5764473992738021,0.574894452229624,0.574894452229624,0.574894452229624,0.574894452229624,1.0
2050,1459.04879089,1.386547184532806,0.09627184271812439,1.1706309371318502,0.003768449425697328,0.09627184271812439,1.0889251232147217,0.003768449425697328,0.09627184271812439,1.0889251232147217,-0.24617422684311235,165.77051275060848,-0.00039655908468721253,-0.5,-0.5003965590846872,0.7465707859277995,0.7465707859277995,0.7465707859277995,0.7465707859277995,0.7465707859277995,0.38602603199632657,0.38602603199632657,0.38602603199632657,0.38602603199632657,1.0
2100,1459.107203433,1.685218977219593,0.10500482469797134,1.1706309371318502,0.008981255590915681,0.10500482469797134,0.9139586687088013,0.008981255590915681,0.10500482469797134,0.9139586687088013,-0.34694835759158504,165.7650372874503,-0.0009451305526740873,-0.4999999999999999,-0.500945130552674,0.847893488144259,0.847893488144259,0.847893488144259,0.847893488144259,0.847893488144259,0.4615151430137775,0.4615151430137775,0.4615151430137775,0.4615151430137775,1.0
2150,1459.163266994,2.004021898711346,0.08945145457983017,1.1706309371318502,0.014545416235923769,0.08945145457983017,3.0252747535705566,0.014545416235923769,0.08945145457983017,3.0252747535705566,-0.4035252035452796,165.75425273418583,-0.0015307338313108791,-0.5,-0.5015307338313109,0.9050559373765905,0.9050559373765905,0.9050559373765905,0.9050559373765905,0.9050559373765905,0.6882662825753527,0.6882662825753527,0.6882662825753527,0.6882662825753527,1.0
2200,1459.220538334,2.1043144754931093,-0.006736471317708492,1.1706309371318502,0.016295851916074754,-0.006736471317708492,5.144777297973633,0.016295851916074754,-0.006736471317708492,5.144777297973633,-0.23078860565572065,165.74980525731672,-0.0017149771658979216,-0.5,-0.501714977165898,0.7325035828216186,0.7325035828216186,0.7325035828216186,0.7325035828216186,0.7325035828216186,0.7347092437473088,0.7347092437473088,0.7347092437473088,0.7347092437473088,1.0
2250,1459.337107041,1.6336160442665004,-0.08412961661815643,1.1706309371318502,0.008080614507198339,-0.08412961661815643,5.028014659881592,0.008080614507198339,-0.08412961661815643,5.028014659881592,0.03702692841654236,165.76630326406624,-0.0008503484630947269,-0.5,-0.5008503484630947,0.46382342004655236,0.46382342004655236,0.46382342004655236,0.46382342004655236,0.46382342004655236,0.5746613237321954,0.5746613237321954,0.5746613237321954,0.5746613237321954,1.0
2300,1459.55355406,1.0190228161440593,-0.017260771244764328,1.1706309371318502,-0.0026460608839988693,-0.017260771244764328,4.729862213134766,-0.0026460608839988693,-0.017260771244764328,4.729862213134766,0.060528903217514744,165.77110589242898,0.0002784479419013896,-0.5,-0.4997215520580986,0.43919264884058384,0.43919264884058384,0.43919264884058384,0.43919264884058384,0.43919264884058384,0.33294939101814974,0.33294939101814974,0.33294939101814974,0.33294939101814974,1.0
2350,1459.719660669,0.5998030938050132,-0.08546819537878036,1.1706309371318502,-0.009962825328111647,-0.08546819537878036,-7.4084153175354,-0.009962825328111647,-0.08546819537878036,-7.4084153175354,0.31782966147740277,165.76350535092843,0.0010484311856034996,0.5,0.5010484311856035,-0.8188780926630063,-0.8188780926630063,-0.8188780926630063,-0.8188780926630063,-0.8188780926630063,0.15451079391127445,0.15451079391127445,0.15451079391127445,0.15451079391127445,1.0
2400,1459.875779652,1.2399012087836339,0.07100160419940948,1.1706309371318502,0.0012089943140745178,0.07100160419940948,-3.895585775375366,0.0012089943140745178,0.07100160419940948,-3.895585775375366,-0.16507293132253462,165.77156230727496,-0.0001272235890423063,0.5,0.4998727764109577,-0.3347998450884231,-0.3347998450884231,-0.3347998450884231,-0.3347998450884231,-0.3347998450884231,-0.33234224843117993,-0.33234224843117993,-0.33234224843117993,-0.33234224843117993,1.0
2450,1460.039456502,1.5396119372762034,-0.0945381224155426,1.1706309371318502,0.006439933329820638,-0.0945381224155426,2.287437915802002,0.006439933329820638,-0.0945381224155426,2.287437915802002,0.05114035134237231,165.7682659730701,-0.0006776890927900221,-0.5,-0.50067768909279,0.44953733775041765,0.44953733775041765,0.44953733775041765,0.44953733775041765,0.44953733775041765,0.5744676853758909,0.5744676853758909,0.5744676853758909,0.5744676853758909,1.0
2500,1460.191374732,0.36105417821276126,-0.09572669863700867,1.1706309371318502,-0.01412977999076247,-0.09572669863700867,-13.547389030456543,-0.01412977999076247,-0.09572669863700867,-13.547389030456543,0.42301675368445185,165.75523461214195,0.001486987154703254,0.5,0.5014869871547033,-0.9245037408391552,-0.9245037408391552,-0.9245037408391552,-0.9245037408391552,-0.9245037408391552,-0.4084273446698203,-0.4084273446698203,-0.4084273446698203,-0.4084273446698203,1.0
2550,1460.262360648,0.4943289114032962,0.17290517687797546,1.1706309371318502,-0.011803697086870669,0.17290517687797546,-1.5580270290374756,-0.011803697086870669,0.17290517687797546,-1.5580270290374756,-0.17150517053430042,165.76020426727416,0.001242170521839959,0.5,0.50124217052184,-0.3297369999875395,-0.3297369999875395,-0.3297369999875395,-0.3297369999875395,-0.3297369999875395,-0.6789760444082524,-0.6789760444082524,-0.6789760444082524,-0.6789760444082524,1.0
2600,1460.321125247,1.089522001044521,0.13752718269824982,1.1706309371318502,-0.0014156179875135406,0.13752718269824982,-0.8969324231147766,-0.0014156179875135406,0.13752718269824982,-0.8969324231147766,-0.27572538948063435,165.77151762886652,0.00014896681584819783,0.4999999999999997,0.500148966815848,-0.22442357733521362,-0.22442357733521362,-0.22442357733521362,-0.22442357733521362,-0.22442357733521362,-0.37341013079242896,-0.37341013079242896,-0.37341013079242896,-0.37341013079242896,1.0
2650,1460.463709587,1.2288527374709035,0.04355916008353233,1.1706309371318502,0.0010161621123552338,0.04355916008353233,-0.3257637023925781,0.0010161621123552338,0.04355916008353233,-0.3257637023925781,-0.06560958634420452,165.77159765753382,-0.00010693166308095975,0.499997807680162,0.49989087601708104,-0.4342812896728765,-0.4342812896728765,-0.4342812896728765,-0.4342812896728765,-0.4342812896728765,-0.5224007276382777,-0.5224007276382777,-0.5224007276382777,-0.5224007276382777,1.0
2700,1460.634724445,1.0978583536482274,-0.14495515823364258,1.1706309371318502,-0.001270121186971663,-0.14495515823364258,0.46255868673324585,-0.001270121186971663,-0.14495515823364258,0.46255868673324585,0.31859500635577104,165.77154982248015,0.0001336560330620759,-0.49999999078420965,-0.49986633475114756,0.18127132839537652,0.18127132839537652,0.18127132839537652,0.18127132839537652,0.18127132839537652,0.6431054871028449,0.6431054871028449,0.6431054871028449,0.6431054871028449,1.0
2750,1460.792886366,1.406941702507641,0.2520848512649536,1.1706309371318502,0.004124400913715364,0.2520848512649536,4.779181480407715,0.004124400913715364,0.2520848512649536,4.779181480407715,-0.5488548275830611,165.77028129051058,-0.0004340167491487823,-0.5,-0.5004340167491488,1.04928884433221,1.04928884433221,1.04928884433221,1.04928884433221,1.04928884433221,-0.04868440757216552,-0.04868440757216552,-0.04868440757216552,-0.04868440757216552,1.0
2800,1460.930959237,1.7805616945655067,-0.13641421496868134,1.1706309371318502,0.010645299926400186,-0.13641421496868134,5.748645305633545,0.010645299926400186,-0.13641421496868134,5.748645305633545,0.09753109267094312,165.76234665397632,-0.0011202561430779918,-0.5,-0.501120256143078,0.40358916347213486,0.40358916347213486,0.40358916347213486,0.40358916347213486,0.40358916347213486,0.892738019913353,0.892738019913353,0.892738019913353,0.892738019913353,1.0
2850,1460.988756628,1.3460840766725926,-0.12754401564598083,1.1706309371318502,0.0030622349679470078,-0.12754401564598083,2.72649884223938,0.0030622349679470078,-0.12754401564598083,2.72649884223938,0.20091880598309925,165.77091017320075,-0.0003222426584016584,-0.5,-0.5003222426584016,0.2994034366753024,0.2994034366753024,0.2994034366753024,0.2994034366753024,0.2994034366753024,0.1973252796016146,0.1973252796016146,0.1973252796016146,0.1973252796016146,1.0
2900,1461.1329825,0.9765063826646108,0.05152525752782822,1.1706309371318502,-0.0033881126344203934,0.05152525752782822,3.11146879196167,-0.0033881126344203934,0.05152525752782822,3.11146879196167,-0.06476155277416652,165.77073699646743,0.0003565354036455383,-0.5,-0.49964346459635445,0.564405017370521,0.564405017370521,0.564405017370521,0.564405017370521,0.564405017370521,0.6459539067732484,0.6459539067732484,0.6459539067732484,0.6459539067732484,1.0
2950,1461.287266964,1.248055600878983,0.07168552279472351,1.1706309371318502,0.0013513153046369568,0.07168552279472351,2.54887056350708,0.0013513153046369568,0.07168552279472351,2.54887056350708,-0.1566862721008046,165.7715322870524,-0.0001422001755302041,-0.5,-0.5001422001755302,0.6568284722763349,0.6568284722763349,0.6568284722763349,0.6568284722763349,0.6568284722763349,0.8618688621503046,0.8618688621503046,0.8618688621503046,0.8618688621503046,1.0
