tick,time_s,euler_roll_deg,gyro_roll_rad_s,roll_offset_deg,roll_rad,rolldot_rad_s,vel_roll_raw_rad_s,roll_f_rad,rolldot_f_rad_s,vel_roll_f_rad_s,tau_fb_roll_nm,denom_roll,tau_ff_roll_g_nm,tau_ff_roll_f_nm,tau_ff_roll_nm,tau_roll_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
550,1173.664357062,0.4500219011442466,0.013983240351080894,1.2603338338779524,-0.01414261119440198,0.013983240351080894,3.426234245300293,-0.01414261119440198,0.013983240351080894,3.426234245300293,0.1591537509617155,165.75520472612382,0.0014883376608839424,-0.5,-0.49851166233911604,0.33935791137740057,0.33935791137740057,0.33935791137740057,0.17542906600258243,0.17542906600258243,0.008918720329094715,0.008918720329094715,0.004610479746651118,0.004610479746651118,0.5169440880000215
600,1173.83988837,0.417639307278555,0.06078961491584778,1.2603338338779524,-0.014707794077694417,0.06078961491584778,1.5335499048233032,-0.014707794077694417,0.06078961491584778,1.5335499048233032,0.06205219597286998,165.75386140936632,0.0015478246164807798,-0.5,-0.4984521753835192,0.43639997941064923,0.43639997941064923,0.43639997941064923,0.2510569750274045,0.2510569750274045,-0.49498831924548714,-0.49498831924548714,-0.28476231889721,-0.28476231889721,0.5752909873333465
650,1174.039738912,1.0496238778947147,0.048089396208524704,1.2603338338779524,-0.0036775824986398226,0.048089396208524704,3.7340152263641357,-0.0036775824986398226,0.048089396208524704,3.7340152263641357,-0.08468963487794952,165.77056849257843,0.0003869969472429689,-0.5,-0.499613003052757,0.5843026379307066,0.5843026379307066,0.5843026379307066,0.37518906979943345,0.37518906979943345,0.40698698930359334,0.40698698930359334,0.26133215909833996,0.26133215909833996,0.6421142836666908
700,1174.204874556,1.198126277715955,-0.009767439216375351,1.2603338338779524,-0.0010857266746461397,-0.009767439216375351,1.8779126405715942,-0.0010857266746461397,-0.009767439216375351,1.8779126405715942,0.06913740672240001,165.77158561132762,0.00011425201074414164,-0.5,-0.49988574798925584,0.4307483412668558,0.4307483412668558,0.4307483412668558,0.30027808280848667,0.30027808280848667,0.2050256926435382,0.2050256926435382,0.14292503537545448,0.14292503537545448,0.69710792600002
750,1174.320361544,1.4933377258144842,0.09391104429960251,1.2603338338779524,0.004066685084253549,0.09391104429960251,5.010483264923096,0.004066685084253549,0.09391104429960251,5.010483264923096,-0.32966466284480567,165.7703202387467,-0.0004279431610505214,-0.5,-0.5004279431610505,0.8300926060058562,0.8300926060058562,0.8300926060058562,0.6107389157470637,0.6107389157470637,0.15985156387063776,0.15985156387063776,0.11761045706524106,0.11761045706524106,0.7357479290000507
800,1174.38018747,1.736690322309457,-0.02196272648870945,1.2603338338779524,0.008313989136368036,-0.02196272648870945,2.875751256942749,0.008313989136368036,-0.02196272648870945,2.875751256942749,-0.11416617019378417,165.7659880524027,-0.0008749083146128658,-0.5,-0.5008749083146129,0.6150410785083971,0.6150410785083971,0.6150410785083971,0.4647810056089702,0.4647810056089702,0.5960481976630438,0.5960481976630438,0.4504282565533734,0.4504282565533734,0.7556909966666959
850,1174.435978565,1.6473639344052666,0.006388118490576744,1.2603338338779524,0.006754949558526277,0.006388118490576744,2.9691107273101807,0.006754949558526277,0.006388118490576744,2.9691107273101807,-0.11941263955624212,165.7679235303825,-0.0007108399558017191,-0.5,-0.5007108399558017,0.6201234795120438,0.6201234795120438,0.6201234795120438,0.4801533710189379,0.4801533710189379,0.5905548691750029,0.5905548691750029,0.45725878889337934,0.45725878889337934,0.7742867136666973
900,1174.573311957,1.9989541117906082,-0.0048363180831074715,1.2603338338779524,0.012891355771571397,-0.0048363180831074715,6.86308479309082,0.012891355771571397,-0.0048363180831074715,6.86308479309082,-0.25233947431422155,165.75799145732046,-0.0013566431002483919,-0.5,-0.5013566431002484,0.75369611741447,0.75369611741447,0.75369611741447,0.6180073230694504,0.6180073230694504,0.6833538785605118,0.6833538785605118,0.5603288798236818,0.5603288798236818,0.8199688293333717
950,1174.731907126,1.6078093484263707,0.02987578511238098,1.2603338338779524,0.00606459179893136,0.02987578511238098,7.617965221405029,0.00606459179893136,0.02987578511238098,7.617965221405029,-0.14648667877580432,165.76865264582614,-0.0006381900451504892,-0.5,-0.5006381900451505,0.6471248688209549,0.6471248688209549,0.6471248688209549,0.5648316671095218,0.5648316671095218,0.14915564701166606,0.14915564701166606,0.13018790780502087,0.13018790780502087,0.8728325773333836
1000,1174.888774472,1.516941578925579,-0.023045621812343597,1.2603338338779524,0.004478650037199258,-0.023045621812343597,5.629940509796143,0.004478650037199258,-0.023045621812343597,5.629940509796143,0.008451034397182769,165.77003021027986,-0.00047129537772919357,-0.5,-0.5004712953777292,0.4920202609805464,0.4920202609805464,0.4920202609805464,0.45517639650518793,0.45517639650518793,0.4305720056767372,0.4305720056767372,0.3983295598221259,0.3983295598221259,0.9251171803333212
1050,1175.085986935,1.4184115111147964,-0.010169236920773983,1.2603338338779524,0.002758975941687822,-0.010169236920773983,6.565556526184082,0.002758975941687822,-0.010169236920773983,6.565556526184082,0.00918040721475371,165.77105561158368,-0.00029033017805327237,-0.5,-0.5002903301780532,0.49110992296329953,0.49110992296329953,0.49110992296329953,0.4865898793409172,0.4865898793409172,0.27938143945182053,0.27938143945182053,0.2768100878367147,0.2768100878367147,0.9907962690000053
1100,1175.207317594,1.3965753963382657,-0.026728609576821327,1.2603338338779524,0.002377863842993974,-0.026728609576821327,6.962169170379639,0.002377863842993974,-0.026728609576821327,6.962169170379639,0.042625748360024834,165.7712168991384,-0.0002502251563902743,-0.5,-0.5002502251563903,0.4576244767963654,0.4576244767963654,0.4576244767963654,0.4576244767963654,0.4576244767963654,0.4398239590575699,0.4398239590575699,0.4398239590575699,0.4398239590575699,1.0
1150,1175.271158599,1.3963702772197537,0.031139902770519257,1.2603338338779524,0.0023742838390171522,0.031139902770519257,8.755295753479004,0.0023742838390171522,0.031139902770519257,8.755295753479004,-0.13104203960163818,165.77121830074333,-0.000249848427337324,-0.5,-0.5002498484273373,0.6312918880289755,0.6312918880289755,0.6312918880289755,0.6312918880289755,0.6312918880289755,0.4627330347650301,0.4627330347650301,0.4627330347650301,0.4627330347650301,1.0
1200,1175.328705988,1.455337648202001,-0.0139901302754879,1.2603338338779524,0.0034034586139023333,-0.0139901302754879,7.7073283195495605,0.0034034586139023333,-0.0139901302754879,7.7073283195495605,-0.019177402411945974,165.7707284099586,-0.0003581502929230741,-0.5,-0.5003581502929231,0.5195355527048691,0.5195355527048691,0.5195355527048691,0.5195355527048691,0.5195355527048691,0.1693476262603985,0.1693476262603985,0.1693476262603985,0.1693476262603985,1.0
1250,1175.423862694,1.2818380366789832,-0.0003164962399750948,1.2603338338779524,0.0003753191418945784,-0.0003164962399750948,8.833457946777344,0.0003753191418945784,-0.0003164962399750948,8.833457946777344,0.025978629220746487,165.77167112270985,-3.949516294652318e-05,-0.5,-0.5000394951629465,0.47406086594220004,0.47406086594220004,0.47406086594220004,0.47406086594220004,0.47406086594220004,0.159155123717463,0.159155123717463,0.159155123717463,0.159155123717463,1.0
1300,1175.592807683,1.3263455770231962,-0.012775915674865246,1.2603338338779524,0.0011521222628653044,-0.012775915674865246,8.403473854064941,0.0011521222628653044,-0.012775915674865246,8.403473854064941,0.0007913371383870792,165.7715733701703,-0.00012123888515387,-0.5,-0.5001212388851539,0.49932990174676684,0.49932990174676684,0.49932990174676684,0.49932990174676684,0.49932990174676684,0.4319602299925941,0.4319602299925941,0.4319602299925941,0.4319602299925941,1.0
1350,1175.785133022,1.4038199858918277,-0.003381534945219755,1.2603338338779524,0.002504305783659219,-0.003381534945219755,10.472030639648438,0.002504305783659219,-0.003381534945219755,10.472030639648438,-0.04230243648896423,165.77116604150265,-0.00026353083082914533,-0.5,-0.5002635308308292,0.5425659673197935,0.5425659673197935,0.5425659673197935,0.5425659673197935,0.5425659673197935,0.48915157516212426,0.48915157516212426,0.48915157516212426,0.48915157516212426,1.0
1400,1175.97259469,1.2855467226765944,-0.004946642555296421,1.2603338338779524,0.00044004792347550337,-0.004946642555296421,10.86877155303955,0.00044004792347550337,-0.004946642555296421,10.86877155303955,0.006249056511864304,165.77166677457336,-4.6306630291225665e-05,-0.5,-0.5000463066302913,0.49379725011842696,0.49379725011842696,0.49379725011842696,0.49379725011842696,0.49379725011842696,0.21952083483849846,0.21952083483849846,0.21952083483849846,0.21952083483849846,1.0
1450,1176.134417352,1.331955510209304,0.010878213681280613,1.2603338338779524,0.0012500340677797789,0.010878213681280613,11.999571800231934,0.0012500340677797789,0.010878213681280613,11.999571800231934,-0.0997311747738856,165.7715539930694,-0.00013154224463927293,-0.5,-0.5001315422446393,0.5998627170185249,0.5998627170185249,0.5998627170185249,0.5998627170185249,0.5998627170185249,0.38356194092409324,0.38356194092409324,0.38356194092409324,0.38356194092409324,1.0
1500,1176.291916909,1.3349080729214535,0.0040827286429703236,1.2603338338779524,0.0013015660084784025,0.0040827286429703236,11.609969139099121,0.0013015660084784025,0.0040827286429703236,11.609969139099121,-0.04239794180802427,165.77154316024837,-0.00013696500451522618,-0.5,-0.5001369650045152,0.5425349068125395,0.5425349068125395,0.5425349068125395,0.5425349068125395,0.5425349068125395,0.1998477053043819,0.1998477053043819,0.1998477053043819,0.1998477053043819,1.0
1550,1176.36230829,1.3733560615331015,0.02253872901201248,1.2603338338779524,0.001972610000520944,0.02253872901201248,11.763870239257812,0.001972610000520944,0.02253872901201248,11.763870239257812,-0.10223862126591331,165.77136214907085,-0.00020757974005871762,-0.5,-0.5002075797400587,0.602446201005972,0.602446201005972,0.602446201005972,0.602446201005972,0.602446201005972,-0.10319330552180814,-0.10319330552180814,-0.10319330552180814,-0.10319330552180814,1.0
1600,1176.419541272,1.4197606869192856,-0.0019342915620654821,1.2603338338779524,0.002782523501664403,-0.0019342915620654821,12.764383316040039,0.002782523501664403,-0.0019342915620654821,12.764383316040039,-0.056165831823925795,165.77104486116863,-0.00029280812720754797,-0.5,-0.5002928081272076,0.5564586399511333,0.5564586399511333,0.5564586399511333,0.5564586399511333,0.5564586399511333,0.2501722181823582,0.2501722181823582,0.2501722181823582,0.2501722181823582,1.0
1650,1176.598997948,1.4114563508273135,0.0054082246497273445,1.2603338338779524,0.002637585494667291,0.0054082246497273445,14.098288536071777,0.002637585494667291,0.0054082246497273445,14.098288536071777,-0.06652673425120142,165.77110958174177,-0.0002775560631112493,-0.5,-0.5002775560631112,0.5668042903143127,0.5668042903143127,0.5668042903143127,0.5668042903143127,0.5668042903143127,0.5932817076490413,0.5932817076490413,0.5932817076490413,0.5932817076490413,1.0
1700,1176.785420123,1.5111206569271414,0.03797526657581329,1.2603338338779524,0.004377055782824754,0.03797526657581329,15.34373664855957,0.004377055782824754,0.03797526657581329,15.34373664855957,-0.17206614322248776,165.77010433165884,-0.0004606043178892244,-0.5,-0.5004606043178892,0.6725267475403769,0.6725267475403769,0.6725267475403769,0.6725267475403769,0.6725267475403769,0.034954165045290725,0.034954165045290725,0.034954165045290725,0.034954165045290725,1.0
1750,1176.945817341,1.5536756169423769,0.005831132642924786,1.2603338338779524,0.005119779948145151,0.005831132642924786,14.149900436401367,0.005119779948145151,0.005831132642924786,14.149900436401367,-0.12035844980657115,165.76952322290245,-0.0005387635804032963,-0.5,-0.5005387635804033,0.6208972133869745,0.6208972133869745,0.6208972133869745,0.6208972133869745,0.6208972133869745,0.4517640601815992,0.4517640601815992,0.4517640601815992,0.4517640601815992,1.0
1800,1177.064381078,1.5981274485561718,0.030946437269449234,1.2603338338779524,0.005895610768347978,0.030946437269449234,16.485279083251953,0.005895610768347978,0.030946437269449234,16.485279083251953,-0.1686615274551735,165.76881915052036,-0.0006204073934961289,-0.5,-0.5006204073934961,0.6692819348486696,0.6692819348486696,0.6692819348486696,0.6692819348486696,0.6692819348486696,0.6549661837397371,0.6549661837397371,0.6549661837397371,0.6549661837397371,1.0
1850,1177.12637416,1.6203510698463952,-0.011666928417980671,1.2603338338779524,0.006283486131578687,-0.011666928417980671,16.29499053955078,0.006283486131578687,-0.011666928417980671,16.29499053955078,-0.06424579813047868,165.7684299645505,-0.0006612253571716477,-0.5,-0.5006612253571716,0.5649070234876503,0.5649070234876503,0.5649070234876503,0.5649070234876503,0.5649070234876503,0.8413053117191021,0.8413053117191021,0.8413053117191021,0.8413053117191021,1.0
1900,1177.180694102,1.6147829715689537,0.04069405794143677,1.2603338338779524,0.006186304483562707,0.04069405794143677,17.3716983795166,0.006186304483562707,0.04069405794143677,17.3716983795166,-0.2038626984200369,165.76852980193343,-0.0006509984535061626,-0.5,-0.5006509984535061,0.704513696873543,0.704513696873543,0.704513696873543,0.704513696873543,0.704513696873543,0.7944457909541824,0.7944457909541824,0.7944457909541824,0.7944457909541824,1.0
1950,1177.241507067,1.647299261051563,0.02265450917184353,1.2603338338779524,0.006753820795565843,0.02265450917184353,17.74789810180664,0.006753820795565843,0.02265450917184353,17.74789810180664,-0.1555720027794167,165.76792478660872,-0.0007107211697194122,-0.5,-0.5007107211697194,0.6562827239491361,0.6562827239491361,0.6562827239491361,0.6562827239491361,0.6562827239491361,0.8088653484876396,0.8088653484876396,0.8088653484876396,0.8088653484876396,1.0
2000,1177.318321701,1.6584026940427707,-0.043920546770095825,1.2603338338779524,0.006947612259536981,-0.043920546770095825,16.831329345703125,0.006947612259536981,-0.043920546770095825,16.831329345703125,0.00604023047470921,165.767706035723,-0.0007311149632482774,-0.5,-0.5007311149632483,0.4946908844885391,0.4946908844885391,0.4946908844885391,0.4946908844885391,0.4946908844885391,0.7331359370836009,0.7331359370836009,0.7331359370836009,0.7331359370836009,1.0
2050,1177.518691975,1.6263595018818906,0.02440161630511284,1.2603338338779524,0.006388353053480386,0.02440161630511284,19.90298843383789,0.006388353053480386,0.02440161630511284,19.90298843383789,-0.16926800975553866,165.76832048629998,-0.0006722610339655214,-0.5,-0.5006722610339656,0.6699402707895042,0.6699402707895042,0.6699402707895042,0.6699402707895042,0.6699402707895042,0.7860535107668275,0.7860535107668275,0.7860535107668275,0.7860535107668275,1.0
2100,1177.73108186,1.4720573109599575,-0.16451776027679443,1.2603338338779524,0.003695271778851747,-0.16451776027679443,10.438035011291504,0.003695271778851747,-0.16451776027679443,10.438035011291504,0.4544651767448957,165.7705577478014,-0.00038885843071777114,-0.5,-0.5003888584307178,0.04592368168582206,0.04592368168582206,0.04592368168582206,0.04592368168582206,0.04592368168582206,-0.06808962409573255,-0.06808962409573255,-0.06808962409573255,-0.06808962409573255,1.0
2150,1177.936468801,1.9372117630146317,-0.2477027028799057,1.2603338338779524,0.011813748497515916,-0.2477027028799057,13.981451034545898,0.011813748497515916,-0.2477027028799057,13.981451034545898,0.4615780691002861,165.76018471026552,-0.0012432283867346012,-0.5,-0.5012432283867346,0.03966515928644854,0.03966515928644854,0.03966515928644854,0.03966515928644854,0.03966515928644854,1.1224031064771272,1.1224031064771272,1.1224031064771272,1.1224031064771272,1.0
2200,1178.149758468,1.948327682445416,-0.042372509837150574,1.2603338338779524,0.012007757890969514,-0.042372509837150574,13.806185722351074,0.012007757890969514,-0.042372509837150574,13.806185722351074,-0.37038745817308716,165.75980396519338,-0.001263647035088272,-0.5,-0.5012636470350883,0.8716511052081755,0.8716511052081755,0.8716511052081755,0.8716511052081755,0.8716511052081755,0.44011540154334056,0.44011540154334056,0.44011540154334056,0.44011540154334056,1.0
2250,1178.327806494,0.7263170336147198,-0.044343043118715286,1.2603338338779524,-0.00932035142555833,-0.044343043118715286,-12.421662330627441,-0.00932035142555833,-0.044343043118715286,-12.421662330627441,0.45280846235429417,165.76452600816341,0.0009808168650125987,0.5,0.5009808168650126,-0.9537892792193068,-0.9537892792193068,-0.9537892792193068,-0.9537892792193068,-0.9537892792193068,-0.6350982983967668,-0.6350982983967668,-0.6350982983967668,-0.6350982983967668,1.0
2300,1178.482775601,1.0763398426681021,0.03370361030101776,1.2603338338779524,-0.0032113009504973894,0.03370361030101776,-2.2039215564727783,-0.0032113009504973894,0.03370361030101776,-2.2039215564727783,-0.07905215385007176,165.77083312849433,0.00033792915491710117,0.5,0.5003379291549171,-0.4212857753048454,-0.4212857753048454,-0.4212857753048454,-0.4212857753048454,-0.4212857753048454,-0.16303288334521832,-0.16303288334521832,-0.16303288334521832,-0.16303288334521832,1.0
2350,1178.647494775,1.0420185689756112,0.015300952829420567,1.2603338338779524,-0.0038103201799094683,0.015300952829420567,-2.2237958908081055,-0.0038103201799094683,0.015300952829420567,-2.2237958908081055,0.05785330170462491,165.77048660727093,0.0004009652434210612,0.5,0.500400965243421,-0.5582542669480459,-0.5582542669480459,-0.5582542669480459,-0.5582542669480459,-0.5582542669480459,-0.36582227306258897,-0.36582227306258897,-0.36582227306258897,-0.36582227306258897,1.0
2400,1178.800066175,0.9807414201151361,0.025424225255846977,1.2603338338779524,-0.0048798081837594515,0.025424225255846977,-3.549727201461792,-0.0048798081837594515,0.025424225255846977,-3.549727201461792,-0.004266320182765404,165.7697209166927,0.0005135105163660115,0.5,0.5005135105163661,-0.49624719033360065,-0.49624719033360065,-0.49624719033360065,-0.49624719033360065,-0.49624719033360065,-0.40032925048517976,-0.40032925048517976,-0.40032925048517976,-0.40032925048517976,1.0
2450,1178.885815211,1.131368222211662,0.044030651450157166,1.2603338338779524,-0.002250874545425177,0.044030651450157166,-2.9622061252593994,-0.002250874545425177,0.044030651450157166,-2.9622061252593994,-0.10677258908321895,165.7712653255122,0.00023686189074575268,0.5,0.5002368618907458,-0.3934642728075268,-0.3934642728075268,-0.3934642728075268,-0.3934642728075268,-0.3934642728075268,-0.5440060785698289,-0.5440060785698289,-0.5440060785698289,-0.5440060785698289,1.0
2500,1178.941480728,1.2320449971342384,0.04543938860297203,1.2603338338779524,-0.0004937333427369565,0.04543938860297203,-3.349012613296509,-0.0004937333427369565,0.04543938860297203,-3.349012613296509,-0.12687275119907263,165.77166264453513,5.195599507114427e-05,0.5,0.5000519559950711,-0.37317920479599853,-0.37317920479599853,-0.37317920479599853,-0.37317920479599853,-0.37317920479599853,-0.35937388517000923,-0.35937388517000923,-0.35937388517000923,-0.35937388517000923,1.0
2550,1179.084310173,1.5771855549523839,0.05600485950708389,1.2603338338779524,0.005530105773359537,0.05600485950708389,-2.7148542404174805,0.005530105773359537,0.05600485950708389,-2.7148542404174805,-0.2570983056414682,165.7691632048112,-0.0005819437392573334,0.5,0.49941805626074265,-0.24231975061927447,-0.24231975061927447,-0.24231975061927447,-0.24231975061927447,-0.24231975061927447,-0.16311114854738323,-0.16311114854738323,-0.16311114854738323,-0.16311114854738323,1.0
2600,1179.240122403,1.6357813209551002,0.006627249531447887,1.2603338338779524,0.006552794817835092,0.006627249531447887,-1.639857292175293,0.006552794817835092,0.006627249531447887,-1.639857292175293,-0.130036202644475,165.76814516508253,-0.0006895661024605352,0.5,0.4993104338975395,-0.36927423125306447,-0.36927423125306447,-0.36927423125306447,-0.36927423125306447,-0.36927423125306447,-0.46385631839603425,-0.46385631839603425,-0.46385631839603425,-0.46385631839603425,1.0
2650,1179.403464296,1.5298609884623637,0.04702738672494888,1.2603338338779524,0.00470413627102971,0.04702738672494888,-2.109729290008545,0.00470413627102971,0.04702738672494888,-2.109729290008545,-0.1862187982588674,165.76985962342374,-0.0004950239868470833,0.5,0.4995049760131529,-0.3132861777542855,-0.3132861777542855,-0.3132861777542855,-0.3132861777542855,-0.3132861777542855,-0.19775329003715808,-0.19775329003715808,-0.19775329003715808,-0.19775329003715808,1.0
2700,1179.565687083,1.403189047167248,-0.18793387711048126,1.2603338338779524,0.0024932938255369658,-0.18793387711048126,1.7544598579406738,0.0024932938255369658,-0.18793387711048126,1.7544598579406738,0.4547207701949536,165.7711705754674,-0.0002623720256878885,-0.5,-0.5002623720256879,0.0455416018307343,0.0455416018307343,0.0455416018307343,0.0455416018307343,0.0455416018307343,0.6719548131048323,0.6719548131048323,0.6719548131048323,0.6719548131048323,1.0
2750,1179.697761776,0.5310138574354347,0.11483276635408401,1.2603338338779524,-0.012729034889489413,0.11483276635408401,-10.258450508117676,-0.012729034889489413,0.11483276635408401,-10.258450508117676,-0.12171937133469257,165.75833406795908,0.0013395591540406198,0.5,0.5013395591540406,-0.37962018781934803,-0.37962018781934803,-0.37962018781934803,-0.37962018781934803,-0.37962018781934803,-0.40651137213630306,-0.40651137213630306,-0.40651137213630306,-0.40651137213630306,1.0
2800,1179.833035832,1.7843819047456595,0.02175399661064148,1.2603338338779524,0.009146364275366067,0.02175399661064148,14.31832218170166,0.009146364275366067,0.02175399661064148,14.31832218170166,-0.3539838966578017,165.76479070774062,-0.0009625064983104029,-0.5,-0.5009625064983104,0.8549464031561121,0.8549464031561121,0.8549464031561121,0.8549464031561121,0.8549464031561121,0.6706213371210313,0.6706213371210313,0.6706213371210313,0.6706213371210313,1.0
2850,1179.997600958,0.40598086805643085,0.10948263108730316,1.2603338338779524,-0.01491127222776413,0.10948263108730316,-13.941255569458008,-0.01491127222776413,0.10948263108730316,-13.941255569458008,0.4280261322855416,165.7533649018243,0.0015692414543557606,0.5,0.5015692414543558,-0.9295953737398974,-0.9295953737398974,-0.9295953737398974,-0.9295953737398974,-0.9295953737398974,-0.6584817753210597,-0.6584817753210597,-0.6584817753210597,-0.6584817753210597,1.0
2900,1180.15404968,1.7232304740545947,-0.13017773628234863,1.2603338338779524,0.008079070467501878,-0.13017773628234863,4.365576267242432,0.008079070467501878,-0.13017773628234863,4.365576267242432,0.06352043078659568,165.76630531966904,-0.0008501859719370548,-0.5,-0.5008501859719371,0.4373297551853414,0.4373297551853414,0.4373297551853414,0.4373297551853414,0.4373297551853414,1.0317323475703717,1.0317323475703717,1.0317323475703717,1.0317323475703717,1.0
2950,1180.309330402,1.0453495668564619,0.28811585903167725,1.2603338338779524,-0.0037521832995116716,0.28811585903167725,-2.769596815109253,-0.0037521832995116716,0.28811585903167725,-2.769596815109253,-0.47510770045250184,165.7705228289733,0.00039484736203707044,0.5,0.5003948473620371,-0.025287146909535263,-0.025287146909535263,-0.025287146909535263,-0.025287146909535263,-0.025287146909535263,-0.8874597680182547,-0.8874597680182547,-0.8874597680182547,-0.8874597680182547,1.0
