tick,time_s,euler_roll_deg,gyro_roll_rad_s,roll_offset_deg,roll_rad,rolldot_rad_s,vel_roll_raw_rad_s,roll_f_rad,rolldot_f_rad_s,vel_roll_f_rad_s,tau_fb_roll_nm,denom_roll,tau_ff_roll_g_nm,tau_ff_roll_f_nm,tau_ff_roll_nm,tau_roll_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
50,1583.252921328,-0.9374050437701688,0.00598522974178195,-0.9916961246699498,0.0009475581161677848,0.00598522974178195,0.009334232658147812,0.0009475581161677848,0.00598522974178195,0.009334232658147812,0.0,165.7716087564747,-9.97123977432271e-05,-0.05956804821667551,-0.05966776061441874,0.05966776061441874,0.05966776061441874,0.05966776061441874,0.0019799158600755035,0.0019799158600755035,0.0571614258442599,0.0571614258442599,0.0018967498100847314,0.0018967498100847314,0.033182338999949934
100,1583.35327115,-0.900800779347601,9.655044414103031e-05,-0.9916961246699498,0.0015864230506122123,9.655044414103031e-05,0.01751204952597618,0.0015864230506122123,9.655044414103031e-05,0.01751204952597618,0.0,165.7714753844046,-0.0001669408219942083,-0.0009655032413559501,-0.0011324440633501585,0.0011324440633501585,0.0011324440633501585,0.0011324440633501585,7.543910586863377e-05,7.543910586863377e-05,-0.0019556081746490974,-0.0019556081746490974,-0.00013027516051298505,-0.00013027516051298505,0.06661618733331427
150,1583.452926518,-0.8903521373822154,-0.007984613068401814,-0.9916961246699498,0.001768786255270242,-0.007984613068401814,0.029276849702000618,0.001768786255270242,-0.007984613068401814,0.029276849702000618,0.0,165.77142497527367,-0.00018613111487039688,0.07917424830432164,0.07898811718945124,-0.07898811718945124,-0.07898811718945124,-0.07898811718945124,-0.007886902180259121,-0.007886902180259121,0.02441491234674636,0.02441491234674636,0.0024378100437125634,0.0024378100437125634,0.09984922366667585
200,1583.5529669,-0.9583108654374026,-0.008710218593478203,-0.9916961246699498,0.0005826826952397834,-0.008710218593478203,0.011117000132799149,0.0005826826952397834,-0.008710218593478203,0.011117000132799149,0.0,165.77165475637878,-6.131621581714984e-05,0.08623165030785401,0.08617033409203687,-0.08617033409203687,-0.08617033409203687,-0.08617033409203687,-0.011477635217723816,-0.011477635217723816,0.06702501664454152,0.06702501664454152,0.008927535208187221,0.008927535208187221,0.1331970606666649
250,1583.653179742,-1.0127152431672581,-0.008611185476183891,-0.9916961246699498,-0.00036685282364487537,-0.008611185476183891,-0.00325997406616807,-0.00036685282364487537,-0.008611185476183891,-0.00325997406616807,0.0,165.7716716403783,3.860424476096652e-05,0.08527044805769966,0.08530905230246064,-0.08530905230246064,-0.08530905230246064,-0.08530905230246064,-0.01421237610280057,-0.01421237610280057,0.09157334828598129,0.09157334828598129,0.015255999588634214,0.015255999588634214,0.16659868699995664
300,1583.752909387,-1.0453268351331304,-0.00513334758579731,-0.9916961246699498,-0.0009360324777662743,-0.00513334758579731,-0.013093985617160797,-0.0009360324777662743,-0.00513334758579731,-0.013093985617160797,0.0,165.77161054503682,9.849954368158165e-05,0.051153872844096934,0.051252372387778515,-0.051252372387778515,-0.051252372387778515,-0.051252372387778515,-0.010242564886851489,-0.010242564886851489,0.08963123292409175,0.08963123292409175,0.017912414125290824,0.017912414125290824,0.1998456736666867
350,1583.852972565,-1.0629037933536294,-0.005964616313576698,-0.9916961246699498,-0.0012428082711994672,-0.005964616313576698,0.012252895161509514,-0.0012428082711994672,-0.005964616313576698,0.012252895161509514,0.0,165.77155547706636,0.0001307818665834375,0.059364829713114325,0.059495611579697766,-0.059495611579697766,-0.059495611579697766,-0.059495611579697766,-0.01387438385901675,-0.01387438385901675,0.037932812294061966,0.037932812294061966,0.008845936442133117,0.008845936442133117,0.23320012166664128
400,1583.953232425,-1.0850252819714197,0.0014687845250591636,-0.9916961246699498,-0.001628901083022355,0.0014687845250591636,-0.022324154153466225,-0.001628901083022355,0.0014687845250591636,-0.022324154153466225,0.0,165.7714641320983,0.0001714108338946469,-0.014683621841784728,-0.014512211007890082,0.014512211007890082,0.014512211007890082,0.014512211007890082,0.0038677319834043798,0.0038677319834043798,0.05874627086126203,0.05874627086126203,0.01565680312891719,0.01565680312891719,0.2665156936666335
450,1584.16825251,-1.0738663536932056,-0.005592198111116886,-0.9916961246699498,-0.0014341410435736168,-0.005592198111116886,-0.023877782747149467,-0.0014341410435736168,-0.005592198111116886,-0.023877782747149467,0.0,165.77151328002867,0.00015091601713728109,0.05568996460594339,0.055840880623080666,-0.055840880623080666,-0.055840880623080666,-0.055840880623080666,-0.018883710935352658,-0.018883710935352658,0.020602260795377973,0.020602260795377973,0.006967066656786602,0.006967066656786602,0.3381700060000033
500,1584.347662213,-1.136671330493648,-0.004778652917593718,-0.9916961246699498,-0.0025302946753799904,-0.004778652917593718,-0.003645450808107853,-0.0025302946753799904,-0.004778652917593718,-0.003645450808107853,0.0,165.77115526184687,0.00026626568177737063,0.04764156142989705,0.04790782711167442,-0.04790782711167442,-0.04790782711167442,-0.04790782711167442,-0.0190680535778173,-0.0190680535778173,0.0003372248433120423,0.0003372248433120423,0.00013422068517230073,0.00013422068517230073,0.3980154126666851
