tick,time_s,euler_roll_deg,gyro_roll_rad_s,roll_offset_deg,roll_rad,rolldot_rad_s,vel_roll_raw_rad_s,roll_f_rad,rolldot_f_rad_s,vel_roll_f_rad_s,tau_fb_roll_nm,denom_roll,tau_ff_roll_g_nm,tau_ff_roll_f_nm,tau_ff_roll_nm,tau_roll_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
550,10108.090600139,-1.3978723852286277,0.00038848601980134845,-1.3994074264886887,2.6791524142023154e-05,0.00038848601980134845,6.791630268096924,2.6791524142023154e-05,0.00038848601980134845,6.791630268096924,0.0,165.77168266881122,-2.8192954861013134e-06,-0.5,-0.5000028192954861,0.5000028192954861,0.5000028192954861,0.5000028192954861,0.2662767097503402,0.2662767097503402,0.1645223071048041,0.1645223071048041,0.08761642319963164,0.08761642319963164,0.5325504166667088
600,10108.274558372,-1.3962255625867142,0.0007089910795912147,-1.3994074264886887,5.553400143980605e-05,0.0007089910795912147,9.241649627685547,5.553400143980605e-05,0.0007089910795912147,9.241649627685547,0.0,165.7716824738666,-5.8438914813802746e-06,-0.5,-0.5000058438914814,0.5000058438914814,0.5000058438914814,0.5000058438914814,0.2969377761703009,0.2969377761703009,0.13686884934602525,0.13686884934602525,0.08128211349589207,0.08128211349589207,0.5938686113331642
650,10108.437207094,-1.385830761721895,0.008281314745545387,-1.3994074264886887,0.00023695750162005397,0.008281314745545387,12.262247085571289,0.00023695750162005397,0.008281314745545387,12.262247085571289,0.0,165.77167810207575,-2.4935245318848735e-05,-0.5,-0.5000249352453189,0.5000249352453189,0.5000249352453189,0.5000249352453189,0.32406034240894593,0.32406034240894593,0.2563168350963124,0.2563168350963124,0.16611595840862806,0.16611595840862806,0.648088364333186
700,10108.551252721,-1.3887983721945598,-0.00745387701317668,-1.3994074264886887,0.00018516292795538875,-0.00745387701317668,13.802888870239258,0.00018516292795538875,-0.00745387701317668,13.802888870239258,0.0,165.7716799033225,-1.948485685244519e-05,-0.5,-0.5000194848568524,0.5000194848568524,0.5000194848568524,0.5000194848568524,0.3431077182886135,0.3431077182886135,0.19102153906057,0.19102153906057,0.1310768207959231,0.1310768207959231,0.6861886960001963
750,10108.627551913,-1.3925117539472254,-0.007574058603495359,-1.3994074264886887,0.0001203521899878976,-0.007574058603495359,15.95095157623291,0.0001203521899878976,-0.007574058603495359,15.95095157623291,0.0,165.77168153461656,-1.2664766129749797e-05,-0.5,-0.5000126647661297,0.5000126647661297,0.5000126647661297,0.5000126647661297,0.3557633022564987,0.3557633022564987,0.1651283182394032,0.1651283182394032,0.11749021561361767,0.11749021561361767,0.7115085823334084
800,10108.815647983,-1.396443274866508,0.0076307146809995174,-1.3994074264886887,5.173420533537837e-05,0.0076307146809995174,20.22165870666504,5.173420533537837e-05,0.0076307146809995174,20.22165870666504,0.0,165.77168250744683,-5.4440356173935915e-06,-0.5,-0.5000054440356174,0.5000054440356174,0.5000054440356174,0.5000054440356174,0.38711765041875457,0.38711765041875457,0.09283383808882295,0.09283383808882295,0.07187445198644725,0.07187445198644725,0.7742268710001857
850,10108.997320171,-1.382023358146436,-0.0009926918428391218,-1.3994074264886887,0.0003034092299640176,-0.0009926918428391218,23.431501388549805,0.0003034092299640176,-0.0009926918428391218,23.431501388549805,0.0,165.77167514374003,-3.1928019240441905e-05,-0.5,-0.5000319280192405,0.5000319280192405,0.5000319280192405,0.5000319280192405,0.4173980816862494,0.4173980816862494,0.048254625617059635,0.048254625617059635,0.040280204195828534,0.040280204195828534,0.834742860000309
900,10109.159138922,-1.3855792186613682,0.01010841317474842,-1.3994074264886887,0.00024134775623679133,0.01010841317474842,28.526996612548828,0.00024134775623679133,0.01010841317474842,28.526996612548828,0.0,165.77167792907522,-2.5397235672842164e-05,-0.5,-0.5000253972356729,0.5000253972356729,0.5000253972356729,0.5000253972356729,0.44437960104716867,0.44437960104716867,0.15998581318766786,0.15998581318766786,0.14218164163376354,0.14218164163376354,0.8887140603334652
950,10109.32075886,-1.401338706232409,-0.004524830728769302,-1.3994074264886887,-3.370719030499486e-05,-0.004524830728769302,30.834712982177734,-3.370719030499486e-05,-0.004524830728769302,30.834712982177734,0.0,165.77168263434191,3.5470370773010853e-06,-0.5,-0.4999964529629227,0.4999964529629227,0.4999964529629227,0.4999964529629227,0.47127688986968336,0.47127688986968336,0.1090923702399503,0.1090923702399503,0.10282615536676276,0.10282615536676276,0.94256046633321
1000,10109.406687636,-1.3780454132851383,0.01610046997666359,-1.3994074264886887,0.0003728374652564523,0.01610046997666359,29.93238639831543,0.0003728374652564523,0.01610046997666359,29.93238639831543,0.0,165.7716712756742,-3.923401391016034e-05,-0.5,-0.5000392340139101,0.5000392340139101,0.5000392340139101,0.5000392340139101,0.48570970269207747,0.48570970269207747,0.07075661223481736,0.07075661223481736,0.06872895315873498,0.06872895315873498,0.9713431860000128
1050,10109.462311291,-1.3438207227363796,-0.00807160884141922,-1.3994074264886887,0.0009701710008084771,-0.00807160884141922,29.300151824951172,0.0009701710008084771,-0.00807160884141922,29.300151824951172,0.0,165.77160518378133,-0.00010209197351240762,-0.5,-0.5001020919735124,0.5001020919735124,0.5001020919735124,0.5001020919735124,0.4950341022160948,0.4950341022160948,0.138048442125218,0.138048442125218,0.1366494715911073,0.1366494715911073,0.9898660896669753
1100,10109.626452087,-1.3994676612866488,0.017776181921362877,-1.3994074264886887,-1.0512955486811915e-06,0.017776181921362877,30.30974006652832,-1.0512955486811915e-06,0.017776181921362877,30.30974006652832,0.0,165.77168272785556,1.1062874879912731e-07,-0.5,-0.4999998893712512,0.4999998893712512,0.4999998893712512,0.4999998893712512,0.4999998893712512,0.4999998893712512,0.15861875285176416,0.15861875285176416,0.15861875285176416,0.15861875285176416,1.0
1150,10109.786987354,-1.3730378174064612,-0.006434663198888302,-1.3994074264886887,0.00046023650094866725,-0.006434663198888302,30.913679122924805,0.00046023650094866725,-0.006434663198888302,30.913679122924805,0.0,165.7716652771727,-4.84310923582709e-05,-0.5,-0.5000484310923583,0.5000484310923583,0.5000484310923583,0.5000484310923583,0.5000484310923583,0.5000484310923583,0.17492111466366744,0.17492111466366744,0.17492111466366744,0.17492111466366744,1.0
1200,10109.968145788,-1.3721288686383206,0.0010206028819084167,-1.3994074264886887,0.0004761006496846673,0.0010206028819084167,30.966760635375977,0.0004761006496846673,0.0010206028819084167,30.966760635375977,0.0,165.77166405339764,-5.0100490948281653e-05,-0.5,-0.5000501004909483,0.5000501004909483,0.5000501004909483,0.5000501004909483,0.5000501004909483,0.5000501004909483,0.10833978867971208,0.10833978867971208,0.10833978867971208,0.10833978867971208,1.0
1250,10110.061691654,-1.3569036299264217,-0.00560417864471674,-1.3994074264886887,0.0007418311946094033,-0.00560417864471674,30.732826232910156,0.0007418311946094033,-0.00560417864471674,30.732826232910156,0.0,165.77163738990623,-7.806355872128837e-05,-0.5,-0.5000780635587213,0.5000780635587213,0.5000780635587213,0.5000780635587213,0.5000780635587213,0.5000780635587213,0.10985092988117613,0.10985092988117613,0.10985092988117613,0.10985092988117613,1.0
