tick,time_s,euler_roll_deg,gyro_roll_rad_s,roll_offset_deg,roll_rad,rolldot_rad_s,vel_roll_raw_rad_s,roll_f_rad,rolldot_f_rad_s,vel_roll_f_rad_s,tau_fb_roll_nm,denom_roll,tau_ff_roll_g_nm,tau_ff_roll_f_nm,tau_ff_roll_nm,tau_roll_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
700,363.310307214,0.9015515665477736,0.030455490574240685,1.1453187085678154,-0.004254539236426352,0.030455490574240685,0.7257680892944336,-0.004254539236426352,0.030455490574240685,0.7257680892944336,0.06911667102217639,165.770191455504,0.00044771155672108454,-0.4999999999997533,-0.49955228844303223,0.43043561742085584,0.43043561742085584,0.43043561742085584,0.2887089858218001,0.2887089858218001,0.11645700102154026,0.11645700102154026,0.07811199003056325,0.07811199003056325,0.6707367469999971
750,363.512461629,1.3448550695088135,0.05188478156924248,1.1453187085678154,0.003482566475868226,0.05188478156924248,1.8944088220596313,0.003482566475868226,0.05188478156924248,1.8944088220596313,-0.09656871323001587,165.7706835312893,-0.0003664749801258981,-0.5,-0.5003664749801259,0.5969351882101417,0.5969351882101417,0.5969351882101417,0.4405895003508127,0.4405895003508127,0.3948394791902551,0.3948394791902551,0.2914254885472909,0.2914254885472909,0.7380859916666699
800,363.718187866,1.2430402143157837,-0.05551104247570038,1.1453187085678154,0.0017055620253086101,-0.05551104247570038,2.0503506660461426,0.0017055620253086101,-0.05551104247570038,2.0503506660461426,-0.010743719328947583,165.77144307238518,-0.00017947795403266365,-0.5,-0.5001794779540326,0.5109231972829802,0.5109231972829802,0.5109231972829802,0.41202215954159865,0.41202215954159865,0.2818076690671945,0.2818076690671945,0.2272572570631205,0.2272572570631205,0.8064268009999864
850,363.941279261,1.1753628580378892,-0.018606211990118027,1.1453187085678154,0.0005243693292140972,-0.018606211990118027,1.2505604028701782,0.0005243693292140972,-0.018606211990118027,1.2505604028701782,-0.005193192159219694,165.7716600748731,-5.517984751398885e-05,-0.5,-0.500055179847514,0.5052483720067337,0.5052483720067337,0.5052483720067337,0.44510871470617547,0.44510871470617547,0.14453640900265238,0.14453640900265238,0.12733225637896617,0.12733225637896617,0.8809701116666702
900,364.126331305,0.9942139682529862,0.01004888117313385,1.1453187085678154,-0.002637275233864783,0.01004888117313385,1.7325851917266846,-0.002637275233864783,0.01004888117313385,1.7325851917266846,0.051789182684773824,165.77110971657285,0.00027752341387096284,-0.5,-0.49972247658612906,0.4479332939013552,0.4479332939013552,0.4479332939013552,0.4222780612659635,0.4222780612659635,0.3045383997142247,0.3045383997142247,0.2870960626576742,0.2870960626576742,0.9427253276666647
950,364.28212968,1.1253934075134875,0.049021970480680466,1.1453187085678154,-0.00034776210784912,0.049021970480680466,1.6692860126495361,-0.00034776210784912,0.049021970480680466,1.6692860126495361,-0.014854709193417241,165.771672764328,3.659531180955204e-05,-0.5,-0.49996340468819045,0.5148181138816077,0.5148181138816077,0.5148181138816077,0.5120261337529463,0.5120261337529463,0.21944663696483302,0.21944663696483302,0.2182565260631636,0.2182565260631636,0.9945767639999872
1000,364.395299326,1.4329312126297742,0.05837946757674217,1.1453187085678154,0.005019785165786744,0.05837946757674217,2.1162214279174805,0.005019785165786744,0.05837946757674217,2.1162214279174805,-0.12934908614023738,165.7696067538463,-0.0005282407740957635,-0.5,-0.5005282407740957,0.6298773269143332,0.6298773269143332,0.6298773269143332,0.6298773269143332,0.6298773269143332,0.44257762030466336,0.44257762030466336,0.44257762030466336,0.44257762030466336,1.0
1050,364.454558493,1.6677027436496836,0.07096312940120697,1.1453187085678154,0.009117321372032167,0.07096312940120697,5.071752548217773,0.009117321372032167,0.07096312940120697,5.071752548217773,-0.21779124285042886,165.7648344070927,-0.0009594500356591554,-0.5,-0.5009594500356591,0.718750692886088,0.718750692886088,0.718750692886088,0.718750692886088,0.718750692886088,0.2133164744279631,0.2133164744279631,0.2133164744279631,0.2133164744279631,1.0
1100,364.604535366,1.6121863257455853,-0.046878915280103683,1.1453187085678154,0.008148377090692521,-0.046878915280103683,4.382926940917969,0.008148377090692521,-0.046878915280103683,4.382926940917969,-0.1405602202409359,165.766212663835,-0.0008574796442370319,-0.5,-0.500857479644237,0.6414176998851728,0.6414176998851728,0.6414176998851728,0.6414176998851728,0.6414176998851728,0.5839223613703262,0.5839223613703262,0.5839223613703262,0.5839223613703262,1.0
1150,364.758954366,1.3451515424074743,-0.03303322568535805,1.1453187085678154,0.00348774090409279,-0.03303322568535805,5.209923267364502,0.00348774090409279,-0.03303322568535805,5.209923267364502,-0.05906088460041676,165.77068055985592,-0.00036701949628134637,-0.5,-0.5003670194962814,0.5594279040966982,0.5594279040966982,0.5594279040966982,0.5594279040966982,0.5594279040966982,0.46720731648929115,0.46720731648929115,0.46720731648929115,0.46720731648929115,1.0
1200,364.910793491,1.3643926121862233,0.015580352395772934,1.1453187085678154,0.0038235609233379375,0.015580352395772934,3.91562819480896,0.0038235609233379375,0.015580352395772934,3.91562819480896,-0.08783684883103576,165.77047827987357,-0.00040235859853270643,-0.5,-0.5004023585985327,0.5882392074295684,0.5882392074295684,0.5882392074295684,0.5882392074295684,0.5882392074295684,0.23657536970761145,0.23657536970761145,0.23657536970761145,0.23657536970761145,1.0
1250,365.064587956,1.911988728183421,0.04999779909849167,1.1453187085678154,0.013380916118621827,0.04999779909849167,7.023794651031494,0.013380916118621827,0.04999779909849167,7.023794651031494,-0.29610510945176505,165.75693185243833,-0.0014081687743923803,-0.5,-0.5014081687743924,0.7975132782261575,0.7975132782261575,0.7975132782261575,0.7975132782261575,0.7975132782261575,0.6497639372050582,0.6497639372050582,0.6497639372050582,0.6497639372050582,1.0
1300,365.225102334,1.9045436085446954,-0.032082587480545044,1.1453187085678154,0.013250974267721177,-0.032082587480545044,7.982036113739014,0.013250974267721177,-0.032082587480545044,7.982036113739014,-0.2464714391055411,165.75721694821885,-0.0013944924769894763,-0.5,-0.5013944924769895,0.7478659315825307,0.7478659315825307,0.7478659315825307,0.7478659315825307,0.7478659315825307,0.6835402436397917,0.6835402436397917,0.6835402436397917,0.6835402436397917,1.0
1350,365.29538068,1.730387124922593,-0.05453842133283615,1.1453187085678154,0.01021137021481991,-0.05453842133283615,6.613583564758301,0.01021137021481991,-0.05453842133283615,6.613583564758301,-0.17540733975031444,165.76309225941384,-0.0010745884185620214,-0.5,-0.501074588418562,0.6764819281688764,0.6764819281688764,0.6764819281688764,0.6764819281688764,0.6764819281688764,0.5492410106536216,0.5492410106536216,0.5492410106536216,0.5492410106536216,1.0
1400,365.432763406,1.4158941595188235,-0.007825580425560474,1.1453187085678154,0.004722432494163514,-0.007825580425560474,6.5875163078308105,0.004722432494163514,-0.007825580425560474,6.5875163078308105,-0.0973624699593643,165.76984541434038,-0.0004969493567724494,-0.5,-0.5004969493567725,0.5978594193161367,0.5978594193161367,0.5978594193161367,0.5978594193161367,0.5978594193161367,0.4854525839952566,0.4854525839952566,0.4854525839952566,0.4854525839952566,1.0
1450,365.633540302,1.5746689504083515,0.022870006039738655,1.1453187085678154,0.007493575364351274,0.022870006039738655,7.394575119018555,0.007493575364351274,0.022870006039738655,7.394575119018555,-0.16221124285073293,165.767056482103,-0.0007885701074125855,-0.5,-0.5007885701074126,0.6629998129581456,0.6629998129581456,0.6629998129581456,0.6629998129581456,0.6629998129581456,0.6460675072218238,0.6460675072218238,0.6460675072218238,0.6460675072218238,1.0
1500,365.803052672,1.6176037329744632,-0.042608268558979034,1.1453187085678154,0.008242928683757783,-0.042608268558979034,7.916725158691406,0.008242928683757783,-0.042608268558979034,7.916725158691406,-0.14644682067139994,165.7660849817042,-0.0008674300532588383,-0.5,-0.5008674300532588,0.6473142507246588,0.6473142507246588,0.6473142507246588,0.6473142507246588,0.6473142507246588,0.5419947031142092,0.5419947031142092,0.5419947031142092,0.5419947031142092,1.0
1550,365.977589392,1.0281347153836793,-0.050286754965782166,1.1453187085678154,-0.002045246511697768,-0.050286754965782166,6.18843412399292,-0.002045246511697768,-0.050286754965782166,6.18843412399292,0.06699052395321092,165.7713381053494,0.00021522337414354355,-0.5,-0.49978477662585646,0.43279425267264554,0.43279425267264554,0.43279425267264554,0.43279425267264554,0.43279425267264554,0.11745394985088402,0.11745394985088402,0.11745394985088402,0.11745394985088402,1.0
1600,366.161522186,1.207069236495323,0.062262505292892456,1.1453187085678154,0.0010777500271797191,0.062262505292892456,5.615004539489746,0.0010777500271797191,0.062262505292892456,5.615004539489746,-0.052368862046730746,165.7715870330838,-0.00011341262019103589,-0.5,-0.500113412620191,0.5524822746669218,0.5524822746669218,0.5524822746669218,0.5524822746669218,0.5524822746669218,0.4714855290812178,0.4714855290812178,0.4714855290812178,0.4714855290812178,1.0
1650,366.356319508,1.6092087901542829,-0.062379222363233566,1.1453187085678154,0.008096409291028978,-0.062379222363233566,6.140196323394775,0.008096409291028978,-0.062379222363233566,6.140196323394775,-0.14323711948278856,165.76628221367574,-0.0008520106697544792,-0.5,-0.5008520106697545,0.6440891301525431,0.6440891301525431,0.6440891301525431,0.6440891301525431,0.6440891301525431,0.5597046625414115,0.5597046625414115,0.5597046625414115,0.5597046625414115,1.0
1700,366.52394612,0.3308208794602287,-0.1118491068482399,1.1453187085678154,-0.014215668868273496,-0.1118491068482399,0.5469798445701599,-0.014215668868273496,-0.1118491068482399,0.5469798445701599,0.34064055751084754,165.7550340456828,0.0014960271155775014,-0.4999999996852347,-0.49850397256965717,0.15786341505880963,0.15786341505880963,0.15786341505880963,0.15786341505880963,0.15786341505880963,0.14385503430406096,0.14385503430406096,0.14385503430406096,0.14385503430406096,1.0
1750,366.579162593,0.02457342147564581,0.0165749192237854,1.1453187085678154,-0.019560695335967465,0.0165749192237854,-8.823347091674805,-0.019560695335967465,0.0165749192237854,-8.823347091674805,0.38399591610927536,165.74016119633367,0.0020586492461913248,0.5,0.5020586492461914,-0.8860545653554668,-0.8860545653554668,-0.8860545653554668,-0.8860545653554668,-0.8860545653554668,0.3835777526927265,0.3835777526927265,0.3835777526927265,0.3835777526927265,1.0
1800,366.679644793,0.788338833177285,0.3035564720630646,1.1453187085678154,-0.006230474188923833,0.3035564720630646,-6.153504371643066,-0.006230474188923833,0.3035564720630646,-6.153504371643066,-0.019952308385100676,165.7684846180834,0.0006556466477173457,0.5,0.5006556466477173,-0.4807033382626167,-0.4807033382626167,-0.4807033382626167,-0.4807033382626167,-0.4807033382626167,-0.7214129096668189,-0.7214129096668189,-0.7214129096668189,-0.7214129096668189,1.0
1850,366.827720995,3.2290259313066536,0.19973841309547424,1.1453187085678154,0.036367551684379586,0.19973841309547424,19.45654296875,0.036367551684379586,0.19973841309547424,19.45654296875,-0.8366528604225995,165.66273132078763,-0.003828662029259166,-0.5,-0.5038286620292591,1.3404815224518587,1.3404815224518587,1.3404815224518587,1.3404815224518587,1.3404815224518587,0.23155752853181738,0.23155752853181738,0.23155752853181738,0.23155752853181738,1.0
1900,366.994992896,2.977577853097923,-0.22834241390228271,1.1453187085678154,0.03197895482182503,-0.22834241390228271,27.781789779663086,0.03197895482182503,-0.22834241390228271,27.781789779663086,-0.5308902089314989,165.68743773450333,-0.003366310563660654,-0.5,-0.5033663105636607,1.0342565194951594,1.0342565194951594,1.0342565194951594,1.0342565194951594,1.0342565194951594,1.6451578844872201,1.6451578844872201,1.6451578844872201,1.6451578844872201,1.0
1950,367.154560218,-1.4265540571008037,-0.4152408242225647,1.1453187085678154,-0.044887647703289985,-0.4152408242225647,-13.328779220581055,-0.044887647703289985,-0.4152408242225647,-13.328779220581055,1.1122025698408602,165.60571129149707,0.004726712688216468,0.5,0.5047267126882165,-1.6169292825290766,-1.6169292825290766,-1.6169292825290766,-1.6169292825290766,-1.6169292825290766,0.4953790623436865,0.4953790623436865,0.4953790623436865,0.4953790623436865,1.0
2000,367.307494219,-2.3111257733719253,0.1701669543981552,1.1453187085678154,-0.06032633662223816,0.1701669543981552,-31.876724243164062,-0.06032633662223816,0.1701669543981552,-31.876724243164062,1.1332978596585144,165.47194958053078,0.006355835369815658,0.5,0.5063558353698157,-1.63965369502833,-1.63965369502833,-1.63965369502833,-1.63965369502833,-1.63965369502833,-1.5378416292474808,-1.5378416292474808,-1.5378416292474808,-1.5378416292474808,1.0
2050,367.472306025,2.7664554251923597,0.7526126503944397,1.1453187085678154,0.02829417333006859,0.7526126503944397,-6.606405258178711,0.02829417333006859,0.7526126503944397,-6.606405258178711,-0.9321356830438194,165.70573229859698,-0.0029782081675559144,0.5,0.4970217918324441,0.43511389121137534,0.43511389121137534,0.43511389121137534,0.43511389121137534,0.43511389121137534,-2.833301032265445,-2.2,-2.2,-2.2,1.0
2100,367.634977605,9.350951591702351,0.4474030137062073,1.1453187085678154,0.14321531102061275,0.4474030137062073,32.18510437011719,0.14321531102061275,0.4474030137062073,32.18510437011719,-3.0873418041422642,164.0847838433688,-0.015173614189235192,-0.5,-0.5151736141892352,3.6025154183314996,3.6025154183314996,2.2,2.2,2.2,0.599436010386854,0.599436010386854,0.599436010386854,0.599436010386854,1.0
2150,367.782726188,11.580623303797054,0.014385093003511429,1.1453187085678154,0.18213042363524437,0.014385093003511429,32.83940887451172,0.18213042363524437,0.014385093003511429,32.83940887451172,-3.650559642278331,163.04636759039275,-0.01937854642923864,-0.5,-0.5193785464292386,4.16993818870757,4.16993818870757,2.2,2.2,2.2,3.9129319194891714,2.2,2.2,2.2,1.0
2200,367.936947154,8.285969713293746,-0.34876549243927,1.1453187085678154,0.12462787076830864,-0.34876549243927,31.438201904296875,0.12462787076830864,-0.34876549243927,31.438201904296875,-2.296835684831916,164.49371250895132,-0.013182402256918286,-0.5,-0.5131824022569182,2.8100180870888343,2.8100180870888343,2.2,2.2,2.2,5.2347719750574155,2.2,2.2,2.2,1.0
2250,368.06367418,3.4137375117956585,-0.5675573945045471,1.1453187085678154,0.039591376930475236,-0.5675573945045471,29.322288513183594,0.039591376930475236,-0.5675573945045471,29.322288513183594,-0.4955279701581179,165.64256167351283,-0.0041683936454118805,-0.5,-0.5041683936454119,0.9996963638035298,0.9996963638035298,0.9996963638035298,0.9996963638035298,0.9996963638035298,3.5565076878760737,2.2,2.2,2.2,1.0
2300,368.122068763,1.3649198174127837,-0.9177086353302002,1.1453187085678154,0.0038327623903751384,-0.9177086353302002,16.501319885253906,0.0038327623903751384,-0.9177086353302002,16.501319885253906,0.3681027996803334,165.7704724758541,-0.00040332689100737007,-0.5,-0.5004033268910074,0.13230052721067403,0.13230052721067403,0.13230052721067403,0.13230052721067403,0.13230052721067403,2.47277162313298,2.2,2.2,2.2,1.0
2350,368.225646701,-3.538393586790269,-0.7596837878227234,1.1453187085678154,-0.0817462007701397,-0.7596837878227234,-33.38426208496094,-0.0817462007701397,-0.7596837878227234,-33.38426208496094,2.0179000935825786,165.22145068593974,0.008621262496012078,0.5,0.508621262496012,-2.5265213560785904,-2.5265213560785904,-2.2,-2.2,-2.2,-0.29022118030452027,-0.29022118030452027,-0.29022118030452027,-0.29022118030452027,1.0
2400,368.375018268,-8.739954458177921,-0.254458487033844,1.1453187085678154,-0.17253056421875954,-0.254458487033844,-32.63762664794922,-0.17253056421875954,-0.254458487033844,-32.63762664794922,3.584013036774495,163.3253974436012,0.018336190210571854,0.5,0.5183361902105719,-4.102349226985067,-4.102349226985067,-2.2,-2.2,-2.2,-4.177534958731119,-2.2,-2.2,-2.2,1.0
2450,368.5254076,-10.782872576665197,0.19055993854999542,1.1453187085678154,-0.20818621173501015,0.19055993854999542,-31.824214935302734,-0.20818621173501015,0.19055993854999542,-31.824214935302734,4.08027066422348,162.21383498668857,0.022226745903985393,0.5,0.5222267459039854,-4.602497410127466,-4.602497410127466,-2.2,-2.2,-2.2,-5.0325000827831525,-2.2,-2.2,-2.2,1.0
2500,368.70073341,-7.228217590121598,0.9091018438339233,1.1453187085678154,-0.1461457784473896,0.9091018438339233,-31.720746994018555,-0.1461457784473896,0.9091018438339233,-31.720746994018555,2.5265569894431907,164.0151671719344,0.015488476336929392,0.5,0.5154884763369294,-3.04204546578012,-3.04204546578012,-2.2,-2.2,-2.2,-3.234081348937866,-2.2,-2.2,-2.2,1.0
2550,368.854803457,1.68689632226936,0.8839430809020996,1.1453187085678154,0.009452312514185907,0.8839430809020996,-17.039161682128906,0.009452312514185907,0.8839430809020996,-17.039161682128906,-0.643577490732757,165.76432191991464,-0.0009947044580801455,0.5,0.49900529554191986,0.1445721951908372,0.1445721951908372,0.1445721951908372,0.1445721951908372,0.1445721951908372,-2.0763729308704164,-2.0763729308704164,-2.0763729308704164,-2.0763729308704164,1.0
2600,369.009261639,9.338363553062017,0.5384774804115295,1.1453187085678154,0.14299560829997063,0.5384774804115295,30.695402145385742,0.14299560829997063,0.5384774804115295,30.695402145385742,-3.1293097516664865,164.08994670955403,-0.015150019066862929,-0.5,-0.515150019066863,3.6444597707333495,3.6444597707333495,2.2,2.2,2.2,0.6631219341269612,0.6631219341269612,0.6631219341269612,0.6631219341269612,1.0
2650,369.06486684,11.035966090133666,0.08292490988969803,1.1453187085678154,0.17262436196208,0.08292490988969803,33.43428039550781,0.17262436196208,0.08292490988969803,33.43428039550781,-3.5677386861937332,163.3227434422547,-0.018346357775343738,-0.5,-0.5183463577753438,4.086085043969077,4.086085043969077,2.2,2.2,2.2,1.9332391223968606,1.9332391223968606,1.9332391223968606,1.9332391223968606,1.0
2700,369.214355334,10.890011777759664,-0.22566187381744385,1.1453187085678154,0.17007697865366936,-0.22566187381744385,30.0318546295166,0.17007697865366936,-0.22566187381744385,30.0318546295166,-3.311643678605683,163.39431414117772,-0.018070340843679342,-0.5,-0.5180703408436793,3.829714019449362,3.829714019449362,2.2,2.2,2.2,3.5060097555468746,2.2,2.2,2.2,1.0
2750,369.365656358,8.3115129132423,-0.39846938848495483,1.1453187085678154,0.12507368370890617,-0.39846938848495483,31.281023025512695,0.12507368370890617,-0.39846938848495483,31.281023025512695,-2.3137201339625904,164.48456510978457,-0.013230047733705352,-0.5,-0.5132300477337054,2.826950181696296,2.826950181696296,2.2,2.2,2.2,2.055292579171472,2.055292579171472,2.055292579171472,2.055292579171472,1.0
2800,369.513994735,3.83524001142137,-0.6813027858734131,1.1453187085678154,0.046947983354330064,-0.6813027858734131,30.65300178527832,0.046947983354330064,-0.6813027858734131,30.65300178527832,-0.6189443801304388,165.5901283632329,-0.00494397731503698,-0.5,-0.5049439773150369,1.1238883574454759,1.1238883574454759,1.1238883574454759,1.1238883574454759,1.1238883574454759,-0.27646173764339355,-0.27646173764339355,-0.27646173764339355,-0.27646173764339355,1.0
2850,369.675895462,-3.6738349573711524,-0.36833295226097107,1.1453187085678154,-0.0841100986301899,-0.36833295226097107,-22.54177474975586,-0.0841100986301899,-0.36833295226097107,-22.54177474975586,1.9048822208295573,165.18918690463997,0.00887172061923079,0.5,0.5088717206192308,-2.413753941448788,-2.413753941448788,-2.2,-2.2,-2.2,-0.14331989704070847,-0.14331989704070847,-0.14331989704070847,-0.14331989704070847,1.0
2900,369.86836428,-3.2814568112531983,0.3921736776828766,1.1453187085678154,-0.0772618080675602,0.3921736776828766,-32.279640197753906,-0.0772618080675602,0.3921736776828766,-32.279640197753906,1.3608738451953168,165.28013435189433,0.008146396916211017,0.5,0.508146396916211,-1.8690202421115278,-1.8690202421115278,-1.8690202421115278,-1.8690202421115278,-1.8690202421115278,-1.431290512865288,-1.431290512865288,-1.431290512865288,-1.431290512865288,1.0
2950,370.026199709,3.067298364261564,0.8223989605903625,1.1453187085678154,0.0335448731482029,0.8223989605903625,-7.253011226654053,0.0335448731482029,0.8223989605903625,-7.253011226654053,-1.0849240525813755,165.67898605127462,-0.0035312689430586886,0.5,0.49646873105694134,0.5884553215244341,0.5884553215244341,0.5884553215244341,0.5884553215244341,0.5884553215244341,-0.7118073402275207,-0.7118073402275207,-0.7118073402275207,-0.7118073402275207,1.0
3000,370.081960802,5.7698274876908355,0.625695526599884,1.1453187085678154,0.08071290448307991,0.625695526599884,22.235525131225586,0.08071290448307991,0.625695526599884,22.235525131225586,-1.917702421158922,165.2352654599916,-0.008511813735701597,-0.5,-0.5085118137357016,2.4262142348946236,2.4262142348946236,2.2,2.2,2.2,0.1634298903188795,0.1634298903188795,0.1634298903188795,0.1634298903188795,1.0
3050,370.205462704,8.054145408900697,-0.06927944719791412,1.1453187085678154,0.12058177337050438,-0.06927944719791412,32.03765106201172,0.12058177337050438,-0.06927944719791412,32.03765106201172,-2.384733145200511,164.57524628779865,-0.01275022138862373,-0.5,-0.5127502213886237,2.8974833665891344,2.8974833665891344,2.2,2.2,2.2,1.3840959548703702,1.3840959548703702,1.3840959548703702,1.3840959548703702,1.0
3100,370.418428033,2.1813829149929482,-0.7297570109367371,1.1453187085678154,0.018082731664180757,-0.7297570109367371,24.241596221923828,0.018082731664180757,-0.7297570109367371,24.241596221923828,0.004241137059217637,165.7447445124582,-0.001903067199142605,-0.5,-0.5019030671991426,0.49766193013992494,0.49766193013992494,0.49766193013992494,0.49766193013992494,0.49766193013992494,1.0639682995636026,1.0639682995636026,1.0639682995636026,1.0639682995636026,1.0
