tick,time_s,euler_roll_deg,gyro_roll_rad_s,roll_offset_deg,roll_rad,rolldot_rad_s,vel_roll_raw_rad_s,roll_f_rad,rolldot_f_rad_s,vel_roll_f_rad_s,tau_fb_roll_nm,denom_roll,tau_ff_roll_g_nm,tau_ff_roll_f_nm,tau_ff_roll_nm,tau_roll_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
50,10124.705739011,1.0027796658024168,-0.018327172845602036,-1.3720364455066798,0.04144836027175188,-0.018327172845602036,-0.010894124396145344,0.04144836027175188,-0.018327172845602036,-0.010894124396145344,0.0,165.63016686840655,-0.004364123961819591,0.10724944790196897,0.10288532394014938,-0.10288532394014938,-0.10288532394014938,-0.10288532394014938,-0.0034275936671708017,-0.0034275936671708017,-0.20052953774269364,-0.20052953774269364,-0.006680581324187519,-0.006680581324187519,0.03331469966663766
100,10124.80580835,0.8982407390693157,-0.009083190001547337,-1.3720364455066798,0.039623811803758145,-0.009083190001547337,-0.04483748972415924,0.039623811803758145,-0.009083190001547337,-0.04483748972415924,0.0,165.6423500520601,-0.004171812106935319,0.3573558006371706,0.35318398853023525,-0.35318398853023525,-0.35318398853023525,-0.35318398853023525,-0.02354887737135165,-0.02354887737135165,-0.22051545139476028,-0.22051545139476028,-0.01470307684386693,-0.01470307684386693,0.0666759483331892
150,10124.90601002,0.8530523142422171,-0.0018091080710291862,-1.3720364455066798,0.038835125006735326,-0.0018091080710291862,-0.3047778010368347,0.038835125006735326,-0.0018091080710291862,-0.3047778010368347,0.0,165.647446741376,-0.0040886912049096155,0.49999492466038886,0.49590623345547924,-0.49590623345547924,-0.49590623345547924,-0.49590623345547924,-0.04962529644821352,-0.04962529644821352,-0.028195799190011278,-0.028195799190011278,-0.0028215513316878402,-0.0028215513316878402,0.10006991866672858
200,10125.005590161,0.8705417606639752,0.004135814029723406,-1.3720364455066798,0.039140373431146146,0.004135814029723406,-0.4034360647201538,0.039140373431146146,0.004135814029723406,-0.4034360647201538,0.0,165.64548629873556,-0.004120861196542664,0.4999999019161083,0.4958790407195657,-0.4958790407195657,-0.4958790407195657,-0.4958790407195657,-0.06609548906797474,-0.06609548906797474,0.032318182731854994,0.032318182731854994,0.0043076756991997,0.0043076756991997,0.13328953966689974
250,10125.105648796,0.8980268687709296,0.004165068734437227,-1.3720364455066798,0.039620079062879086,0.004165068734437227,-1.4460110664367676,0.039620079062879086,0.004165068734437227,-1.4460110664367676,0.0,165.6423744151617,-0.004171418695641722,0.5,0.49582858130435825,-0.49582858130435825,-0.49582858130435825,-0.49582858130435825,-0.08262628178475595,-0.08262628178475595,-0.15400868077868907,-0.15400868077868907,-0.02566444359024819,-0.02566444359024819,0.16664283766658627
300,10125.246621788,0.9646380752080674,0.01750408485531807,-1.3720364455066798,0.04078266393393278,0.01750408485531807,0.08527404069900513,0.04078266393393278,0.01750408485531807,0.08527404069900513,0.0,165.63467547220176,-0.004293954670850652,-0.4680453624583986,-0.47233931712924926,0.47233931712924926,0.47233931712924926,0.47233931712924926,0.10083319733555425,0.10083319733555425,0.14967888741306162,0.14967888741306162,0.031952878458681354,0.031952878458681354,0.21347618899987233
350,10125.468497915,1.095034604034956,-0.005745333153754473,-1.3720364455066798,0.04305851269513369,-0.005745333153754473,-2.498234748840332,0.04305851269513369,-0.005745333153754473,-2.498234748840332,0.0,165.6189600503753,-0.004533861867428277,0.5,0.49546613813257173,-0.49546613813257173,-0.49546613813257173,-0.49546613813257173,-0.14240848141124907,-0.14240848141124907,0.17714048700428964,0.17714048700428964,0.05091429223762652,0.05091429223762652,0.28742323733361747
400,10125.685856821,1.643380546736974,0.03970494121313095,-1.3720364455066798,0.05262895483523607,0.03970494121313095,-0.8216412663459778,0.05262895483523607,0.03970494121313095,-0.8216412663459778,0.0,165.5435425231274,-0.00554326343162314,0.49999999999999467,0.4944567365683715,-0.4944567365683715,-0.4944567365683715,-0.4944567365683715,-0.1779355809643871,-0.1779355809643871,0.06982887913654742,0.06982887913654742,0.025128674074673975,0.025128674074673975,0.3598607680002412
450,10125.878322297,1.6907171727797474,-0.08089300990104675,-1.3720364455066798,0.05345513481646776,-0.08089300990104675,0.44324323534965515,0.05345513481646776,-0.08089300990104675,0.44324323534965515,0.0,165.53632523860765,-0.005630445917121141,-0.49999998004386925,-0.5056304259609904,0.5056304259609904,0.5056304259609904,0.5056304259609904,0.21443944290251832,0.21443944290251832,0.3904887198816047,0.3904887198816047,0.16560748572829975,0.16560748572829975,0.42410312333352823
500,10125.998520902,1.2780356490236962,-0.04823184758424759,-1.3720364455066798,0.04625248346477748,-0.04823184758424759,0.4555373191833496,0.04625248346477748,-0.04823184758424759,0.4555373191833496,0.0,165.59546675607868,-0.004870631529043918,-0.4999999877958866,-0.5048706193249305,0.5048706193249305,0.5048706193249305,0.5048706193249305,0.23440137607379727,0.23440137607379727,0.31351089845682245,0.31351089845682245,0.14555686783808633,0.14555686783808633,0.46428008900026424
