tick,time_s,euler_roll_deg,euler_pitch_deg,gyro_roll_rad_s,gyro_pitch_rad_s,roll_offset_deg,pitch_offset_deg,roll_rad,pitch_rad,rolldot_rad_s,pitchdot_rad_s,vel_roll_raw_rad_s,vel_pitch_raw_rad_s,roll_f_rad,pitch_f_rad,roll_f_deg,pitch_f_deg,rolldot_f_rad_s,pitchdot_f_rad_s,vel_roll_f_rad_s,vel_pitch_f_rad_s,tau_fb_roll_nm,tau_fb_pitch_nm,denom_roll,denom_pitch,tau_ff_roll_g_nm,tau_ff_pitch_g_nm,tau_ff_roll_f_nm,tau_ff_pitch_f_nm,tau_ff_roll_nm,tau_ff_pitch_nm,tau_roll_total_nm,tau_pitch_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
850,13.58377039600009,0.3024863732969597,-1.0659863431034207,0.03507428616285324,0.06069840118288994,1.104659784520183,-0.1339851778516943,-0.014000567197799681,0.02094345397083089,0.03507428616285324,-0.06069840118288994,2.5033090114593506,1.3775875568389893,-0.014000567197799681,0.02094345397083089,-0.8021734112232234,1.199971520955115,0.03507428616285324,-0.06069840118288994,2.5033090114593506,1.3775875568389893,0.16280254242992276,-0.23558101498188508,165.75553405838443,5.60871643302795,0.0014733873136994892,-0.05735109678833236,-0.5,0.2513597466409093,-0.4985266126863005,0.19400864985257696,0.33572407025637774,-0.04157236512930812,0.33572407025637774,0.33572407025637774,0.2129074981289764,0.2129074981289764,0.042358652434786315,0.042358652434786315,0.02686275877424641,0.02686275877424641,0.6341740643332135
900,13.649388506999912,0.43861908708789543,-0.7975439004660523,0.0458870455622673,0.06909814476966858,1.104659784520183,-0.1339851778516943,-0.011624603122472762,0.0162582494947128,0.0458870455622673,-0.06909814476966858,4.027238845825195,0.3404659628868103,-0.011624603122472762,0.0162582494947128,-0.6660406974322877,0.9315290783177467,0.0458870455622673,-0.06909814476966858,4.027238845825195,0.3404659628868103,0.10289461574751296,-0.1526590977406295,165.7605499394145,5.6091181416753555,0.001223321744559794,-0.044519340011373865,-0.5,0.26441701494541325,-0.4987766782554402,0.2198976749340394,0.39588206250792723,0.06723857719340989,0.39588206250792723,0.39588206250792723,0.25971683249533895,0.25971683249533895,0.1662090928203917,0.1662090928203917,0.10904080585457575,0.10904080585457575,0.6560459719999017
950,13.8052656509999,0.4989600998256822,-0.36828070511761984,-0.008315615355968475,0.031425394117832184,1.104659784520183,-0.1339851778516943,-0.010571453776210545,0.008766193378251045,-0.008315615355968475,-0.031425394117832184,3.4518282413482666,2.8968231678009033,-0.010571453776210545,0.008766193378251045,-0.605699684694501,0.5022658829693142,-0.008315615355968475,-0.031425394117832184,3.4518282413482666,2.8968231678009033,0.1827007111268319,-0.06643184135389849,165.76247573167967,5.60955025567529,0.0011124843815224464,-0.024003031511136075,-0.5,0.16710717633334052,-0.49888751561847755,0.14310414482220443,0.31618680449164566,0.07667230346830595,0.31618680449164566,0.31618680449164566,0.2238396339795347,0.2238396339795347,0.15571900459121735,0.15571900459121735,0.1102388983227684,0.1102388983227684,0.7079347739998715
1000,13.950897361999978,0.6248940071644666,-0.18557844088442818,0.02342788502573967,0.032655902206897736,1.104659784520183,-0.1339851778516943,-0.008373492453247306,0.0055774373165331775,0.02342788502573967,-0.032655902206897736,3.317190647125244,2.435117483139038,-0.008373492453247306,0.0055774373165331775,-0.4797657773557164,0.3195636187361225,0.02342788502573967,-0.032655902206897736,3.317190647125244,2.435117483139038,0.11093786798590732,-0.05029847022542172,165.76590624746524,5.609655675364335,0.0008811703326152531,-0.015271612495031716,-0.5,0.1721295813959051,-0.49911882966738474,0.15685796890087336,0.3881809616814774,0.10655949867545164,0.3881809616814774,0.3881809616814774,0.2936379235770635,0.2936379235770635,0.203604739095821,0.203604739095821,0.1540159840904413,0.1540159840904413,0.7564459686665638
1050,14.100725685999805,0.9813925292421086,0.05955169900182715,0.060301050543785095,0.02195073664188385,1.104659784520183,-0.1339851778516943,-0.002151419464498757,0.001299109279643744,0.060301050543785095,-0.02195073664188385,4.364994049072266,2.4552016258239746,-0.002151419464498757,0.001299109279643744,-0.12326725527807443,0.07443347884986716,0.060301050543785095,-0.02195073664188385,4.364994049072266,2.4552016258239746,-0.07917011956260428,-0.004946651167082421,165.77130139651774,5.609723484550115,0.00022639609545794655,-0.003557072871461497,-0.5,0.12384822696704768,-0.49977360390454206,0.12029115409558619,0.5789437234671464,0.11534450292850376,0.5789437234671464,0.5789437234671464,0.46685678566054606,0.46685678566054606,0.26008043379529033,0.26008043379529033,0.20972731962221539,0.20972731962221539,0.8063940703332264
1100,14.265620949000095,1.364258996610585,0.28485365298519,0.036653339862823486,0.048665400594472885,1.104659784520183,-0.1339851778516943,0.004530860986560584,-0.0026331516285426917,0.036653339862823486,-0.048665400594472885,5.005537986755371,2.644136428833008,0.004530860986560584,-0.0026331516285426917,0.2595992120904019,-0.15086847513349572,0.036653339862823486,-0.048665400594472885,5.005537986755371,2.644136428833008,-0.11077852572516694,0.074491301315386,165.7699914565129,5.6097113936989285,-0.00047678969201878465,0.007209804725226042,-0.5,0.22504631076821321,-0.5004767896920188,0.23225611549343925,0.6112553154171858,0.3067474168088252,0.6112553154171858,0.6112553154171858,0.5265064472942093,0.5265064472942093,0.4595612456631217,0.4595612456631217,0.3958443430517261,0.3958443430517261,0.8613527506666591
1150,14.423540297999807,1.6753811569372474,0.576069093573718,0.047537799924612045,0.05047544836997986,1.104659784520183,-0.1339851778516943,0.00996096706017852,-0.007715819899458439,0.047537799924612045,-0.05047544836997986,6.168176174163818,2.65095853805542,0.00996096706017852,-0.007715819899458439,0.5707213724170642,-0.4420839157220237,0.047537799924612045,-0.05047544836997986,6.168176174163818,2.65095853805542,-0.22105804101713983,0.14481849534147762,165.76350840111033,5.6095901576433995,-0.0010482356192142244,0.021126876534557023,-0.5,0.22966765397898992,-0.5010482356192142,0.25079453051354694,0.722106276636354,0.39561302585502456,0.722106276636354,0.722106276636354,0.6600231822814749,0.6600231822814749,0.576139595014113,0.576139595014113,0.5266059875713741,0.5266059875713741,0.914024989999992
1200,14.57935114699967,1.7220160877645077,0.7811755655635283,-0.024440372362732887,0.012762942351400852,1.104659784520183,-0.1339851778516943,0.010774900149554015,-0.011295603152830154,-0.024440372362732887,-0.012762942351400852,8.02136516571045,2.2979607582092285,0.010774900149554015,-0.011295603152830154,0.6173563032443247,-0.647190387711834,-0.024440372362732887,-0.012762942351400852,8.02136516571045,2.2979607582092285,-0.09489981143506677,0.1583694080587702,165.7621179500868,5.609433298502691,-0.0011338956380932198,0.030929283289855104,-0.5,0.07495669571804515,-0.5011338956380932,0.10588597900790025,0.59603370707316,0.26425538706667046,0.59603370707316,0.59603370707316,0.5758029873435279,0.5758029873435279,0.41326381383496047,0.41326381383496047,0.39923671386917325,0.39923671386917325,0.9660577589999472
1250,14.635996582999724,1.6033447525867097,0.8324160716037872,-0.030094962567090988,-0.001208052970468998,1.104659784520183,-0.1339851778516943,0.008703694622963672,-0.012189918693620714,-0.030094962567090988,0.001208052970468998,7.759308815002441,2.5210514068603516,0.008703694622963672,-0.012189918693620714,0.49868496806652673,-0.6984308937520929,-0.030094962567090988,0.001208052970468998,7.759308815002441,2.5210514068603516,-0.04668750873019682,0.13704691941041466,165.76544168559576,5.609384889488074,-0.0009159203062003092,0.03337824260972105,-0.5,-0.007246907733819992,-0.5009159203062004,0.026131334875901056,0.5476034290363971,0.16317825428631572,0.5476034290363971,0.5476034290363971,0.5393561816983753,0.5393561816983753,0.300079111545415,0.300079111545415,0.29555973397642543,0.29555973397642543,0.984939379666533
1300,14.735955707999892,1.3941708495853038,0.8382920086415551,0.017372066155076027,0.05113118886947632,1.104659784520183,-0.1339851778516943,0.005052921306341888,-0.012292473141569645,0.017372066155076027,-0.05113118886947632,9.07254695892334,1.4004493951797485,0.005052921306341888,-0.012292473141569645,0.2895110650651207,-0.7043068307898608,0.017372066155076027,-0.05113118886947632,9.07254695892334,1.4004493951797485,-0.03633303598910083,0.18804122574898693,165.76957925598938,5.60937910263115,-0.0005317278067551236,0.03365907621620625,-0.5,0.23127991744104304,-0.5005317278067551,0.26493899365724927,0.536864763795856,0.45298021940623623,0.536864763795856,0.536864763795856,0.536864763795856,0.536864763795856,0.5871964103552002,0.5871964103552002,0.5871964103552002,0.5871964103552002,1.0
